PWSID,ZIPCODE
NC0235030,27596
NC0235030,27549
NC0235030,27525
NC0235030,27508
NC0235108,27549
NC0239010,27565
NC0239010,27537
NC0239107,27509
NC0239107,27522
NC0239107,27525
NC0239107,27581
NC0241010,27408
NC0241010,27301
NC0241010,27214
NC0241010,27401
NC0241010,27407
NC0241010,27377
NC0241010,27406
NC0241010,27402
NC0241010,27410
NC0241010,27409
NC0241020,27282
NC0241020,27262
NC0241020,27284
NC0241020,27360
NC0241020,27263
NC0241020,27370
NC0241020,27265
NC0241020,27407
NC0241020,27260
NC0241020,27235
NC0241020,27409
NC0241020,27410
NC0241020,27261
NC0273010,27573
NC0273010,27583
NC0276010,27203
NC0276010,27205
NC0276030,27263
NC0279010,27288
NC0279040,27375
NC0279040,27356
NC0279040,27320
NC0279040,27288
NC0286010,27030
NC0286020,28621
NC0291010,27536
NC0293020,27563
NC0299015,27055
NC0304010,28119
NC0304010,28133
NC0304010,28170
NC0304010,28007
NC0304010,28102
NC0304010,28091
NC0304010,28135
NC0304030,28135
NC0309055,28337
NC0319025,27252
NC0319126,27559
NC0319126,27562
NC0319126,27502
NC0319126,27516
NC0319126,27517
NC0319126,27523
NC0319126,27312
NC0326010,28311
NC0326010,28305
NC0326010,28309
NC0326010,28348
NC0326010,28312
NC0326010,28301
NC0326010,28302
NC0326010,28304
NC0326010,28314
NC0326010,28306
NC0326010,28307
NC0326010,28303
NC0326010,28308
NC0326020,28390
NC0326127,25314
NC0326332,25314
NC0332010,27713
NC0332010,27560
NC0332010,27705
NC0332010,27701
NC0332010,27707
NC0332010,27704
NC0332010,27703
NC0332010,27712
NC0332010,27709
NC0343010,27504
NC0343010,28334
NC0343010,28335
NC0343010,28312
NC0343010,28342
NC0343025,27546
NC0343045,27543
NC0343045,28335
NC0343045,27546
NC0343045,27552
NC0343045,27332
NC0343045,28326
NC0343045,28334
NC0343045,27505
NC0343045,28356
NC0343045,28368
NC0343045,27506
NC0343045,28323
NC0343045,27540
NC0343045,27521
NC0343045,28339
NC0343045,28390
NC0343045,27501
NC0343045,27526
NC0347025,28376
NC0351010,27577
NC0351020,27528
NC0351020,27520
NC0351070,27520
NC0351070,27524
NC0351070,27576
NC0351070,27577
NC0351070,27592
NC0351070,27527
NC0351070,27501
NC0351070,27529
NC0351070,27504
NC0351070,27603
NC0353010,27330
NC0353130,27330
NC0363010,28373
NC0363112,28327
NC0368010,27514
NC0368010,27707
NC0368010,27510
NC0368010,27599
NC0368010,27516
NC0368010,27517
NC0368015,27278
NC0368020,27253
NC0368020,27243
NC0368020,27302
NC0368020,27258
NC0377010,28345
NC0377109,28379
NC0378010,28358
NC0378055,28364
NC0382010,28329
NC0382010,28328
NC0382070,28328
NC0382070,28344
NC0382070,28318
NC0382070,28441
NC0382070,28366
NC0382070,28334
NC0383010,28351
NC0383010,28352
NC0383010,28343
NC0383010,28353
NC0392010,27545
NC0392010,27617
NC0392010,27587
NC0392010,27609
NC0392010,27597
NC0392010,27614
NC0392010,27529
NC0392010,27613
NC0392010,27610
NC0392010,27520
NC0392020,27511
NC0392020,27518
NC0392020,27607
NC0392020,27709
NC0392020,27513
NC0392020,27695
NC0392020,27519
NC0392020,27560
NC0392045,27502
NC0392050,27540
NC0392055,27526
NC0407010,27889
NC0407035,27865
NC0407035,27810
NC0407035,27808
NC0407035,27889
NC0407035,27860
NC0408085,27872
NC0408085,27805
NC0408085,27924
NC0408085,27957
NC0408085,27910
NC0408085,27847
NC0408085,27983
NC0408085,27849
NC0410010,28461
NC0410020,28465
NC0410045,28479
NC0410045,28451
NC0410045,28470
NC0410045,28422
NC0410045,28462
NC0410045,28420
NC0410045,28461
NC0410045,28469
NC0410045,28452
NC0410045,28467
NC0410045,28468
NC0410060,28462
NC0410070,28451
NC0410130,28461
NC0416040,28584
NC0416040,28570
NC0416040,28582
NC0421015,27980
NC0421015,27932
NC0425010,28563
NC0425010,28560
NC0425010,28562
NC0425015,28532
NC0425035,28533
NC0425055,28523
NC0425055,28586
NC0425055,28562
NC0425055,28527
NC0425055,28526
NC0425055,28570
NC0425055,28560
NC0425055,28532
NC0425055,28501
NC0425055,28573
NC0427010,27956
NC0428030,27981
NC0428030,27949
NC0428030,27954
NC0428030,27948
NC0431025,28458
NC0431085,28458
NC0431085,28349
NC0431085,28365
NC0431085,28398
NC0431085,28453
NC0431085,28341
NC0431085,28464
NC0431085,28578
NC0431085,28466
NC0431085,28518
NC0431085,28572
NC0431085,28508
NC0433010,27886
NC0433030,27819
NC0433030,27886
NC0433050,27801
NC0433050,27886
NC0442010,27870
NC0442010,27832
NC0442040,27887
NC0442040,27823
NC0442040,27850
NC0442040,27844
NC0442040,27870
NC0442040,27874
NC0442040,27839
NC0442040,27890
NC0446045,27855
NC0446045,27910
NC0446045,27897
NC0446045,27986
NC0446045,27818
NC0454010,28501
NC0454010,28502
NC0454010,28504
NC0454030,28501
NC0454030,28525
NC0454030,28502
NC0454030,28578
NC0454030,28572
NC0454030,28503
NC0454030,28504
NC0464010,27804
NC0464010,27801
NC0464010,27803
NC0465010,28405
NC0465010,28409
NC0465010,28401
NC0465010,28412
NC0465010,28403
NC0465232,28411
NC0465232,28429
NC0467010,28540
NC0467010,28546
NC0467010,28541
NC0467035,28541
NC0467035,28539
NC0467035,28582
NC0467035,28544
NC0467035,28540
NC0467035,28584
NC0467035,28445
NC0467035,28555
NC0467035,28460
NC0467035,28574
NC0467035,28546
NC0467041,28542
NC0467042,28540
NC0467043,28542
NC0469025,28515
NC0470010,27909
NC0470010,27907
NC0470010,27906
NC0470015,27909
NC0474010,27834
NC0474010,27835
NC0474010,27836
NC0474010,27858
NC0474010,27833
NC0474040,28590
NC0474045,27834
NC0474045,28530
NC0474045,27828
NC0474045,27852
NC0474045,28513
NC0474045,27811
NC0474045,28590
NC0496010,27533
NC0496010,27534
NC0496010,27532
NC0496010,27531
NC0496010,27530
NC0496060,27530
NC0496065,27863
NC0496065,27530
NC0496065,27533
NC0496065,27534
NC0496065,27830
NC0496065,28551
NC0496065,28365
NC0496065,28333
NC0496065,28578
NC0498010,27822
NC0498010,27542
NC0498010,27851
NC0498010,27880
NC0498010,27893
NC0498010,27896
NC1045025,28792
NC4051018,27577
NC4051018,27527
NC4051018,27591
NC4051018,28334
NC4051018,28366
NC4051018,27597
NC4051018,27557
NC4051018,27542
NC4051018,27576
NC4051018,27569
NC4051018,27524
NC4051018,27504
NC4051019,27527
NC4098012,27883
NC4098012,27542
NC4098012,27893
NC4098012,27880
NC4098012,27851
NC4098012,27830
NC4392140,27606
NC4392140,27539
NC5026019,28307
NC5043001,28326
NC7071011,28457
NC7071011,28478
NC7071011,28443
NC7071011,28401
ND0200958,58072
ND0800080,58504
ND0800080,58501
ND0800080,58503
ND0800570,58504
ND0801154,58504
ND0801154,58501
ND0900336,58108
ND0900336,58104
ND0900336,58102
ND0900336,58107
ND0900336,58103
ND0900336,58109
ND0900336,58105
ND0900336,58106
ND0900999,58078
ND1200211,58730
ND1600398,58443
ND1800410,58203
ND1800410,58208
ND1800410,58207
ND1800410,58206
ND1800410,58205
ND1800410,58204
ND1800410,58201
ND1800410,58202
ND1801062,58274
ND1801062,58278
ND1801062,58201
ND1801062,58275
ND1801062,58218
ND1801062,58240
ND1801062,58257
ND1801062,58214
ND1801062,58228
ND1801062,58223
ND1801062,58267
ND3000596,58554
ND3701448,58040
ND3701448,58054
ND3701448,58033
ND3701448,58490
ND3701448,58474
ND3701448,58458
ND3701448,58069
ND3701448,58068
ND3701448,58027
ND3701448,58060
ND4500242,58601
ND4700498,58401
ND5100660,58703
ND5100660,58702
ND5100660,58701
ND5301012,58801
ND5301012,58802
ND5301079,58801
ND5301079,58727
ND5301079,58730
ND5301079,58765
ND5301079,58849
ND5301079,58802
ND5301079,58856
ND5301079,58844
ND5301079,58843
ND5301079,58795
ND5301079,58830
ND5301079,58845
ND5301079,58853
ND5301079,58833
NE3100101,68901
NE3101302,69301
NE3101906,68845
NE3101906,68847
NE3101906,68848
NE3104309,68776
NE3104708,68850
NE3105312,68025
NE3105507,68118
NE3105507,68137
NE3105507,68010
NE3105507,68144
NE3105507,68157
NE3105507,68130
NE3105507,68114
NE3105507,68007
NE3105507,68116
NE3105507,68142
NE3105507,68175
NE3105507,68178
NE3105507,68179
NE3105507,68182
NE3105507,68183
NE3105507,68197
NE3105507,68147
NE3105507,68022
NE3105507,68046
NE3105507,68164
NE3105507,68134
NE3105507,68104
NE3105507,68111
NE3105507,68110
NE3105507,68112
NE3105507,68152
NE3105507,68122
NE3105507,68198
NE3105507,68108
NE3105507,68005
NE3105507,68113
NE3105507,68117
NE3105507,68123
NE3105507,68107
NE3105507,68128
NE3105507,68138
NE3105507,68132
NE3105507,68136
NE3105507,68105
NE3105507,68059
NE3105507,68131
NE3105507,68102
NE3105507,68002
NE3105507,68004
NE3105507,68127
NE3105507,68028
NE3105507,68036
NE3105507,68135
NE3105507,68106
NE3105507,68154
NE3105507,68124
NE3106705,68310
NE3107902,68801
NE3107902,68802
NE3107902,68803
NE3107902,68810
NE3108906,68780
NE3110926,68506
NE3110926,68521
NE3110926,68520
NE3110926,68516
NE3110926,68514
NE3110926,68512
NE3110926,68510
NE3110926,68509
NE3110926,68522
NE3110926,68507
NE3110926,68502
NE3110926,68505
NE3110926,68504
NE3110926,68503
NE3110926,68501
NE3110926,68508
NE3110926,68531
NE3110926,68588
NE3110926,68583
NE3110926,68523
NE3110926,68542
NE3110926,68529
NE3110926,68528
NE3110926,68527
NE3110926,68526
NE3110926,68524
NE3110926,68544
NE3111106,69103
NE3111106,69101
NE3112703,68305
NE3114110,68601
NE3115303,68028
NE3115313,68157
NE3115313,68046
NE3115313,68133
NE3115716,69361
NE3116104,68343
NE3117905,68008
NE3120004,68023
NE3120004,68112
NE3120004,68125
NE3120004,68122
NE3120023,69040
NE3150389,68358
NH0301010,3222
NH0461010,3743
NH0501010,3303
NH0501010,3302
NH0501010,3301
NH0501010,3305
NH0511010,3813
NH0609010,3244
NH0611010,3038
NH0651010,3820
NH0691010,3824
NH0801010,3833
NH1051010,3885
NH1051010,3843
NH1051010,3870
NH1051010,3862
NH1051010,3842
NH1101040,3740
NH1101040,3774
NH1101040,3785
NH1101050,3785
NH1141010,3244
NH1201010,3051
NH1241010,3431
NH1281010,3246
NH1321010,3784
NH1321010,3766
NH1391010,3038
NH1471010,3103
NH1471010,3109
NH1471010,3102
NH1531010,3054
NH1621010,3063
NH1621010,3062
NH1621010,3060
NH1621010,3061
NH1621010,3064
NH1741010,3773
NH1951010,3801
NH2001010,3867
NH2001010,3868
NH2001010,4027
NH2001010,3839
NH2051010,1879
NH2111010,3874
NH2151010,3878
NH2342010,3254
NJ0102001,8401
NJ0102001,8232
NJ0103001,8203
NJ0104003,8310
NJ0104003,8341
NJ0104003,8326
NJ0104003,8360
NJ0112001,8330
NJ0113001,8037
NJ0115001,8403
NJ0116001,8402
NJ0119002,8222
NJ0119002,8232
NJ0119002,8201
NJ0119002,8205
NJ0119002,8221
NJ0119002,8225
NJ0119002,8240
NJ0119002,8244
NJ0119002,8215
NJ0119002,8213
NJ0122001,8406
NJ0211001,7407
NJ0217001,7410
NJ0220001,7417
NJ0221001,7026
NJ0231001,7644
NJ0232001,7071
NJ0233001,7430
NJ0238001,7607
NJ0238001,7094
NJ0238001,7047
NJ0238001,7647
NJ0238001,7648
NJ0238001,7675
NJ0238001,7649
NJ0238001,7650
NJ0238001,7652
NJ0238001,7657
NJ0238001,7660
NJ0238001,7661
NJ0238001,7643
NJ0238001,7070
NJ0238001,7645
NJ0238001,7606
NJ0238001,7666
NJ0238001,7670
NJ0238001,7608
NJ0238001,7087
NJ0238001,7458
NJ0238001,7057
NJ0238001,7067
NJ0238001,7075
NJ0238001,7417
NJ0238001,7662
NJ0238001,7632
NJ0238001,7621
NJ0238001,7603
NJ0238001,7072
NJ0238001,7010
NJ0238001,7624
NJ0238001,7626
NJ0238001,7627
NJ0238001,7628
NJ0238001,7073
NJ0238001,7020
NJ0238001,7646
NJ0238001,7631
NJ0238001,7074
NJ0238001,7022
NJ0238001,7093
NJ0238001,7640
NJ0238001,7604
NJ0238001,7641
NJ0238001,7642
NJ0238001,7030
NJ0238001,7605
NJ0238001,7644
NJ0238001,7024
NJ0238001,7620
NJ0238001,7630
NJ0238001,7602
NJ0239001,7031
NJ0242001,7417
NJ0242001,7470
NJ0242001,7442
NJ0242001,7436
NJ0248001,7405
NJ0251001,7481
NJ0251001,7450
NJ0251001,7432
NJ0251001,7452
NJ0305001,8016
NJ0306001,8016
NJ0313001,8053
NJ0319001,8052
NJ0320001,8055
NJ0322001,8057
NJ0323001,8022
NJ0323001,8060
NJ0323001,8048
NJ0323001,8036
NJ0324001,8054
NJ0325001,8640
NJ0327001,8043
NJ0327001,8109
NJ0327001,8105
NJ0327001,8106
NJ0327001,8045
NJ0327001,8054
NJ0327001,8034
NJ0327001,8031
NJ0327001,8035
NJ0327001,8083
NJ0327001,8003
NJ0327001,8065
NJ0327001,8077
NJ0327001,8061
NJ0327001,8004
NJ0327001,8002
NJ0327001,8010
NJ0327001,8104
NJ0327001,8107
NJ0327001,8103
NJ0327001,8007
NJ0327001,8052
NJ0327001,8026
NJ0327001,8078
NJ0327001,8084
NJ0327001,8075
NJ0327001,8059
NJ0327001,8021
NJ0327001,8049
NJ0327001,8033
NJ0327001,8030
NJ0327001,8102
NJ0327001,8110
NJ0329004,8015
NJ0338001,8046
NJ0405001,8009
NJ0405001,8091
NJ0405001,8043
NJ0408001,8104
NJ0408001,8103
NJ0408001,8102
NJ0408001,8101
NJ0411001,8021
NJ0412001,8108
NJ0415002,8012
NJ0415002,8032
NJ0415002,8021
NJ0415002,8081
NJ0416001,8108
NJ0416001,8107
NJ0416001,8033
NJ0424001,8108
NJ0424001,8109
NJ0424001,8002
NJ0424001,8110
NJ0428002,8021
NJ0436007,8081
NJ0436007,8009
NJ0436007,8004
NJ0501001,8202
NJ0502001,8204
NJ0502001,8212
NJ0508001,8226
NJ0508001,8223
NJ0509001,8243
NJ0510001,8247
NJ0602300,8349
NJ0610001,8332
NJ0701001,7109
NJ0702001,7003
NJ0705001,7017
NJ0705001,7018
NJ0705001,7019
NJ0712001,7920
NJ0712001,7928
NJ0712001,7924
NJ0712001,7040
NJ0712001,7079
NJ0712001,7938
NJ0712001,7052
NJ0712001,7939
NJ0712001,7039
NJ0712001,7974
NJ0712001,7041
NJ0712001,7936
NJ0712001,7069
NJ0712001,7111
NJ0712001,7901
NJ0712001,7926
NJ0712001,7980
NJ0712001,7933
NJ0712001,7081
NJ0712001,7946
NJ0712001,7960
NJ0712001,7978
NJ0712001,7078
NJ0712001,7088
NJ0712001,7940
NJ0712001,7869
NJ0712001,7935
NJ0712001,7931
NJ0712001,7044
NJ0712001,7059
NJ0712001,7083
NJ0712001,7921
NJ0712001,7934
NJ0712001,7932
NJ0712001,7930
NJ0712001,7945
NJ0712001,7922
NJ0713001,7043
NJ0713001,7042
NJ0714001,7102
NJ0716001,7110
NJ0717001,7050
NJ0718001,7068
NJ0719001,7079
NJ0721001,7006
NJ0802001,8096
NJ0806001,8028
NJ0808001,8062
NJ0809002,8085
NJ0810004,8051
NJ0811002,8094
NJ0812001,8063
NJ0813001,8360
NJ0813001,8344
NJ0813001,8322
NJ0814001,8066
NJ0818004,8080
NJ0818004,8028
NJ0818004,8012
NJ0818004,8032
NJ0818004,8081
NJ0820001,8096
NJ0820001,8086
NJ0822001,8096
NJ0901001,7002
NJ0902001,7029
NJ0904001,7029
NJ0905001,7030
NJ0906001,7305
NJ0907001,7032
NJ1005001,8801
NJ1005001,8809
NJ1005001,8833
NJ1017001,8530
NJ1101002,8550
NJ1101002,8520
NJ1101002,8512
NJ1103001,8515
NJ1103001,8691
NJ1103001,8690
NJ1103001,8619
NJ1103001,8561
NJ1103001,8501
NJ1111001,8609
NJ1111001,8534
NJ1111001,8608
NJ1111001,8604
NJ1111001,8611
NJ1111001,8620
NJ1111001,8628
NJ1111001,8629
NJ1111001,8619
NJ1111001,8638
NJ1111001,8610
NJ1111001,8690
NJ1111001,8618
NJ1111001,8648
NJ1204001,8816
NJ1205001,8817
NJ1205001,8818
NJ1206001,8828
NJ1209002,7747
NJ1209002,8857
NJ1209002,8859
NJ1209002,7735
NJ1209002,8831
NJ1209002,7721
NJ1209002,8879
NJ1213002,8831
NJ1214001,8901
NJ1215001,8902
NJ1219001,8859
NJ1219001,8879
NJ1219001,8857
NJ1219001,8871
NJ1219001,8872
NJ1221004,8852
NJ1223001,8882
NJ1225001,7080
NJ1225001,7095
NJ1225001,8840
NJ1225001,7008
NJ1225001,7066
NJ1225001,8817
NJ1316001,7728
NJ1321001,7734
NJ1326001,7726
NJ1326001,7746
NJ1326002,7726
NJ1326004,7726
NJ1328002,7746
NJ1328002,7751
NJ1328002,7726
NJ1328002,7765
NJ1329001,7747
NJ1330002,7747
NJ1339001,7733
NJ1339001,7730
NJ1345001,7760
NJ1345001,7758
NJ1345001,7718
NJ1345001,7764
NJ1345001,8701
NJ1345001,7716
NJ1345001,7757
NJ1345001,8742
NJ1345001,7723
NJ1345001,7712
NJ1345001,7711
NJ1345001,8738
NJ1345001,7733
NJ1345001,7747
NJ1345001,7748
NJ1345001,7750
NJ1345001,7752
NJ1345001,7753
NJ1345001,7739
NJ1345001,7720
NJ1345001,7737
NJ1345001,7756
NJ1345001,7732
NJ1345001,7731
NJ1345001,7728
NJ1345001,7724
NJ1345001,8739
NJ1345001,7722
NJ1345001,7755
NJ1345001,7738
NJ1345001,8735
NJ1345001,7704
NJ1345001,7740
NJ1345001,7701
NJ1345001,7702
NJ1348001,7762
NJ1401001,7045
NJ1401001,7046
NJ1401001,7005
NJ1402308,7005
NJ1403001,7405
NJ1409001,7866
NJ1409001,7869
NJ1409001,7801
NJ1410001,7936
NJ1416001,7035
NJ1417001,7940
NJ1421003,7045
NJ1424001,7950
NJ1424001,17963
NJ1424001,7927
NJ1424001,7981
NJ1424001,7935
NJ1424001,7932
NJ1424001,7940
NJ1424001,7928
NJ1424001,7054
NJ1424001,7834
NJ1424001,7926
NJ1424001,7961
NJ1424001,7869
NJ1424001,7962
NJ1424001,17920
NJ1424001,7960
NJ1424001,7945
NJ1424001,7976
NJ1429001,7054
NJ1431001,7444
NJ1431001,7440
NJ1431002,7444
NJ1432001,7856
NJ1432001,7945
NJ1432001,7869
NJ1432001,7847
NJ1432001,7803
NJ1435002,7866
NJ1436002,7847
NJ1436002,7852
NJ1436002,7876
NJ1503001,8008
NJ1504001,8722
NJ1505002,8721
NJ1505002,8741
NJ1505004,8721
NJ1506001,8724
NJ1506001,7731
NJ1506001,8723
NJ1507005,8756
NJ1507005,8755
NJ1507005,8754
NJ1507005,8753
NJ1507005,8757
NJ1511001,8527
NJ1511300,8527
NJ1514002,8701
NJ1515001,8735
NJ1516001,8087
NJ1517001,8008
NJ1522001,8741
NJ1524001,8742
NJ1527001,8752
NJ1530004,8050
NJ1533001,8005
NJ1603001,7508
NJ1605001,7009
NJ1605001,7424
NJ1605002,7013
NJ1605002,7014
NJ1605002,7522
NJ1605002,7012
NJ1605002,7055
NJ1605002,7424
NJ1605002,7015
NJ1605002,7501
NJ1605002,7011
NJ1605002,7503
NJ1605002,7533
NJ1605002,7505
NJ1605002,7508
NJ1605002,7509
NJ1605002,7502
NJ1605002,7510
NJ1605002,7504
NJ1605002,7511
NJ1605002,7544
NJ1605002,7512
NJ1605002,7513
NJ1605002,7514
NJ1605002,7524
NJ1605002,7543
NJ1605002,7538
NJ1612001,7512
NJ1613002,7465
NJ1614001,7470
NJ1707001,8069
NJ1707001,8067
NJ1708001,8070
NJ1808001,8873
NJ1906002,7416
NJ1918004,7871
NJ1922315,7418
NJ2004001,7208
NJ2004001,7202
NJ2004001,7207
NJ2004001,7206
NJ2004001,7201
NJ2108001,7840
NJ2121001,7863
NJ2121001,7882
NM3500115,87547
NM3500115,87544
NM3500826,87505
NM3501921,87533
NM3501921,87532
NM3501921,87567
NM3505126,87504
NM3505126,87501
NM3505126,87502
NM3505126,87503
NM3505126,87594
NM3505126,87592
NM3505126,87509
NM3505126,87505
NM3505126,87506
NM3505126,87507
NM3505126,87508
NM3507529,87571
NM3508317,87301
NM3509623,87144
NM3509623,87124
NM3510224,87402
NM3510224,87401
NM3510701,87105
NM3510701,87106
NM3510701,87123
NM3510701,87102
NM3510701,87107
NM3510701,87113
NM3510701,87122
NM3510701,87121
NM3510701,87104
NM3510701,87114
NM3510701,87116
NM3510701,87108
NM3510701,87110
NM3510701,87112
NM3510701,87111
NM3510701,87109
NM3510701,87131
NM3510701,87117
NM3510701,87120
NM3511707,88001
NM3511707,88011
NM3511707,88007
NM3511707,88005
NM3511707,88012
NM3513114,88345
NM3513319,88310
NM3518025,87701
NM3520203,88201
NM3520203,88203
NM3520203,88202
NM3520308,88211
NM3520308,88210
NM3520608,88220
NM3521308,88220
NM3521513,88231
NM3521613,88240
NM3521813,88260
NM3522609,88061
NM3527305,88101
NM3528522,88130
NM3528616,88030
NM3528707,88003
NM3529207,88081
NM3554307,88007
NM3562719,88330
NM3566924,87413
NM3567701,87117
NM3575501,87131
NM3576623,87025
NM3582601,87108
NN0403000,86504
NN0435010,86503
NN3500245,87420
NN3500250,87357
NN4903017,86514
NV0000011,89005
NV0000015,89706
NV0000015,89702
NV0000015,89701
NV0000015,89704
NV0000015,89705
NV0000015,89703
NV0000032,89706
NV0000032,89403
NV0000045,89406
NV0000062,89408
NV0000076,89074
NV0000076,89052
NV0000076,89002
NV0000076,89012
NV0000076,89044
NV0000076,89011
NV0000076,89015
NV0000076,89014
NV0000090,89143
NV0000090,89131
NV0000090,89144
NV0000090,89107
NV0000090,89108
NV0000090,89110
NV0000090,89113
NV0000090,89135
NV0000090,89115
NV0000090,89117
NV0000090,89130
NV0000090,89178
NV0000090,89134
NV0000090,89142
NV0000090,89138
NV0000090,89011
NV0000090,89032
NV0000090,89030
NV0000090,89141
NV0000090,89139
NV0000090,89120
NV0000090,89119
NV0000090,89118
NV0000090,89169
NV0000090,89145
NV0000090,89146
NV0000090,89147
NV0000090,89148
NV0000090,89149
NV0000090,89121
NV0000090,89156
NV0000090,89109
NV0000090,89166
NV0000090,89106
NV0000090,89179
NV0000090,89101
NV0000090,89128
NV0000090,89123
NV0000090,89102
NV0000090,89103
NV0000090,89183
NV0000090,89104
NV0000090,89052
NV0000090,89122
NV0000090,89129
NV0000090,89074
NV0000158,89402
NV0000158,89451
NV0000158,89450
NV0000167,89027
NV0000167,89007
NV0000167,89024
NV0000167,89034
NV0000175,89106
NV0000175,89108
NV0000175,89110
NV0000175,89115
NV0000175,89124
NV0000175,89165
NV0000175,89030
NV0000175,89101
NV0000175,89156
NV0000175,89130
NV0000175,89085
NV0000175,89087
NV0000175,89031
NV0000175,89081
NV0000175,89032
NV0000175,89084
NV0000175,89086
NV0000190,89503
NV0000190,89441
NV0000190,89434
NV0000190,89704
NV0000190,89523
NV0000190,89506
NV0000190,89512
NV0000190,89431
NV0000190,89519
NV0000190,89502
NV0000190,89436
NV0000190,89501
NV0000190,89521
NV0000190,89509
NV0000190,89511
NV0000193,89439
NV0000211,89433
NV0000259,89413
NV0000272,89801
NV0000356,89413
NV0001059,89109
NV0001106,89158
NV0001121,89109
NV0001141,89109
NV0003028,89191
NY0100189,12211
NY0100189,12223
NY0100189,12210
NY0100189,12203
NY0100189,12226
NY0100189,12209
NY0100189,12208
NY0100189,12207
NY0100189,12206
NY0100189,12204
NY0100189,12202
NY0100189,12205
NY0100191,12191
NY0100191,12077
NY0100191,12158
NY0100191,12054
NY0100191,12159
NY0100192,12047
NY0100194,12205
NY0100198,12304
NY0100198,12309
NY0100198,12189
NY0100198,12047
NY0100198,12128
NY0100198,12211
NY0100198,12110
NY0100198,12205
NY0100205,12084
NY0301651,13901
NY0301651,13903
NY0301651,13905
NY0301665,13760
NY0301668,13790
NY0301668,13905
NY0301668,13760
NY0310360,13746
NY0400335,14719
NY0400345,14760
NY0420357,14779
NY0501710,13021
NY0501718,13021
NY0530063,13021
NY0530063,13034
NY0530063,13160
NY0600356,14718
NY0600360,14048
NY0600364,14063
NY0600366,14750
NY0600366,14733
NY0600366,14710
NY0600366,14720
NY0600366,14701
NY0701008,14903
NY0701008,14904
NY0701008,14905
NY0701008,14901
NY0701008,14845
NY0701008,14871
NY0900216,12972
NY0900217,12901
NY0904192,12929
NY1101754,13045
NY1302760,12508
NY1302766,12524
NY1302783,12590
NY1302796,12538
NY1302812,12603
NY1302812,12601
NY1313839,12504
NY1330291,12603
NY1330291,12601
NY1330640,12533
NY1330660,12590
NY1400413,14052
NY1400422,14203
NY1400422,14211
NY1400422,14216
NY1400422,14220
NY1400422,14210
NY1400422,14202
NY1400422,14201
NY1400422,14208
NY1400422,14212
NY1400422,14204
NY1400422,14215
NY1400422,14214
NY1400422,14209
NY1400422,14213
NY1400422,14207
NY1400422,14206
NY1400422,14222
NY1400443,14215
NY1400443,14059
NY1400443,14052
NY1400443,14102
NY1400443,14221
NY1400443,14219
NY1400443,14226
NY1400443,14220
NY1400443,14127
NY1400443,14086
NY1400443,14227
NY1400443,14085
NY1400443,14224
NY1400443,14225
NY1400443,14218
NY1400443,14141
NY1400443,14032
NY1400443,14211
NY1400443,14261
NY1400443,14031
NY1400443,14212
NY1400443,14025
NY1400443,14210
NY1400443,14004
NY1400443,14150
NY1400443,14051
NY1400443,14057
NY1400443,14047
NY1400443,14075
NY1400443,14206
NY1400443,14043
NY1400451,14072
NY1404556,14150
NY1404556,14223
NY1410142,14217
NY1420549,14059
NY1500293,12883
NY1600008,12953
NY1600012,12986
NY1700018,12078
NY1800544,14020
NY1800554,14054
NY1800554,14036
NY1800554,14020
NY1800554,14056
NY1800554,14005
NY1900026,12451
NY1900026,12414
NY1901873,12413
NY2102308,13365
NY2202338,13637
NY2202346,13601
NY2202352,13601
NY2212214,13602
NY2230018,13618
NY2230027,13650
NY2230027,13651
NY2501017,14454
NY2501017,14481
NY2501017,14486
NY2501017,14539
NY2501017,14592
NY2501017,14462
NY2501017,14533
NY2602373,13052
NY2602381,13471
NY2602381,13478
NY2602381,13163
NY2602381,13440
NY2602381,13421
NY2602381,13054
NY2602381,13032
NY2602381,13308
NY2603521,13408
NY2701039,14420
NY2701047,14543
NY2701047,14534
NY2701047,14616
NY2701047,14615
NY2701047,14546
NY2701047,14559
NY2701047,14564
NY2701047,14472
NY2701047,14580
NY2701047,14612
NY2701047,14471
NY2701047,14585
NY2701047,14610
NY2701047,14469
NY2701047,14591
NY2701047,14470
NY2701047,14606
NY2701047,14609
NY2701047,14450
NY2701047,14586
NY2701047,14467
NY2701047,14466
NY2701047,14428
NY2701047,14514
NY2701047,14511
NY2701047,14506
NY2701047,14502
NY2701047,14487
NY2701047,14617
NY2701047,14623
NY2701047,14525
NY2701047,14468
NY2701047,14624
NY2701047,14625
NY2701047,14626
NY2701047,14485
NY2701047,14482
NY2701047,14477
NY2701047,14622
NY2701047,14422
NY2701047,14001
NY2701047,14020
NY2701047,14036
NY2701047,14618
NY2701047,14040
NY2701047,14143
NY2701047,14519
NY2701047,14420
NY2701047,14621
NY2701047,14423
NY2701047,14464
NY2701047,14445
NY2701047,14476
NY2701047,14526
NY2701047,14474
NY2701047,14620
NY2701047,14416
NY2704518,14605
NY2704518,14606
NY2704518,14607
NY2704518,14620
NY2704518,14609
NY2704518,14616
NY2704518,14608
NY2704518,14619
NY2704518,14614
NY2704518,14621
NY2704518,14622
NY2704518,14615
NY2704518,14624
NY2704518,14613
NY2704518,14617
NY2704518,14618
NY2704518,14612
NY2704518,14611
NY2704518,14610
NY2704518,14623
NY2704518,14466
NY2730013,14652
NY2730013,14615
NY2800136,12010
NY2800138,12068
