PWSID,ZIPCODE
MS0420001,38930
MS0430002,39602
MS0440003,39703
MS0450002,39046
MS0450006,39046
MS0450010,39130
MS0450013,39158
MS0450021,39046
MS0470002,38635
MS0530012,39762
MS0530020,39759
MS0550004,39466
MS0570004,39648
MS0610003,39043
MS0610017,39288
MS0610075,39232
MS0670006,38751
MS0750002,39183
MS0750010,39180
MS0760004,38701
MS0820014,39194
MT0000153,59111
MT0000155,59105
MT0000161,59771
MT0000170,59701
MT0000241,59602
MT0000259,59901
MT0000259,59903
MT0000294,59801
MT0000294,59802
MT0000294,59803
MT0000294,59804
MT0000294,59806
MT0000294,59807
MT0000294,59808
MT0000294,59812
MT0000525,59401
MT0000525,59404
MT0000525,59405
MT0004204,59812
NC0102015,28678
NC0102020,28603
NC0111010,28802
NC0112010,28690
NC0112015,28680
NC0113010,28026
NC0113025,28075
NC0114010,28645
NC0114047,28601
NC0114047,28630
NC0114047,28638
NC0114047,28645
NC0118010,28601
NC0118015,28658
NC0118020,28609
NC0118020,28610
NC0118020,28613
NC0123010,28150
NC0123010,28152
NC0123020,28086
NC0123055,28090
NC0136010,28032
NC0136010,28052
NC0136010,28053
NC0136010,28054
NC0136010,28056
NC0136010,28098
NC0136010,28101
NC0136010,29710
NC0136020,28120
NC0144010,28786
NC0145010,28792
NC0149010,28687
NC0149015,28115
NC0149025,27013
NC0149025,27020
NC0149025,28625
NC0149025,28634
NC0149025,28660
NC0149025,28687
NC0149025,28689
NC0155010,28093
NC0155035,28037
NC0160010,28216
NC0180010,28144
NC0180065,28082
NC0181010,28043
NC0181035,28160
NC0184010,28002
NC0190010,28110
NC0190413,28079
NC0190413,28103
NC0190413,28104
NC0190413,28110
NC0190413,28112
NC0190413,28173
NC0190413,28174
NC0195010,28607
NC0195101,28608
NC0197020,28651
NC0201010,27216
NC0201015,27253
NC0201018,27302
NC0229010,27292
NC0229020,27360
NC0229025,27374
NC0230015,27028
NC0234010,27040
NC0239107,27509
NC0241010,27408
NC0241020,27261
NC0273010,27573
NC0276010,27204
NC0279010,27288
NC0279020,27320
NC0279040,27288
NC0285010,27021
NC0286010,27030
NC0291010,27508
NC0291010,27525
NC0291010,27536
NC0291010,27537
NC0291010,27544
NC0291010,27551
NC0291010,27553
NC0291010,27556
NC0291010,27563
NC0291010,27565
NC0291010,27570
NC0291010,27582
NC0291010,27589
NC0291010,27594
NC0291010,27596
NC0291010,27842
NC0291010,27844
NC0291010,27850
NC0304010,28170
NC0309055,28337
NC0319126,27312
NC0326010,28301
NC0326127,25711
NC0326332,25711
NC0332010,27701
NC0332010,27702
NC0332010,27703
NC0332010,27704
NC0332010,27705
NC0332010,27706
NC0332010,27707
NC0332010,27708
NC0332010,27709
NC0332010,27710
NC0332010,27711
NC0332010,27712
NC0332010,27713
NC0332010,27715
NC0332010,27717
NC0332010,27722
NC0343010,28339
NC0343045,27546
NC0347025,28376
NC0351010,27577
NC0351020,27520
NC0351020,27527
NC0351020,27528
NC0351070,27577
NC0353010,27330
NC0362010,27306
NC0363010,28387
NC0363108,28327
NC0368010,27510
NC0368015,27278
NC0377010,28345
NC0377015,28379
NC0377109,28380
NC0378010,28358
NC0378055,28364
NC0382010,28328
NC0383010,28353
NC0392010,27520
NC0392010,27529
NC0392010,27545
NC0392010,27560
NC0392010,27571
NC0392010,27587
NC0392010,27591
NC0392010,27597
NC0392010,27601
NC0392010,27602
NC0392010,27603
NC0392010,27604
NC0392010,27605
NC0392010,27606
NC0392010,27607
NC0392010,27608
NC0392010,27609
NC0392010,27610
NC0392010,27612
NC0392010,27613
NC0392010,27614
NC0392010,27615
NC0392010,27616
NC0392010,27617
NC0392020,27523
NC0392045,27502
NC0392050,27540
NC0392055,27526
NC0392373,27511
NC0407010,27889
NC0407035,27801
NC0407035,27808
NC0407035,27860
NC0407035,27865
NC0407035,27889
NC0407035,27962
NC0408085,27983
NC0410020,28465
NC0410045,28422
NC0410070,28451
NC0416040,28570
NC0421015,27932
NC0425010,28563
NC0425015,28532
NC0425035,28533
NC0425055,28562
NC0427010,27956
NC0428030,27978
NC0431085,27349
NC0433010,27886
NC0433050,27886
NC0442010,27870
NC0442040,27839
NC0454010,28501
NC0454025,28503
NC0454030,28525
NC0464010,27802
NC0465010,28403
NC0465015,28428
NC0465232,28403
NC0467010,28540
NC0467035,28541
NC0467041,28542
NC0467042,28542
NC0467043,28542
NC0469025,28515
NC0470010,27907
NC0470015,27909
NC0474010,27812
NC0474010,27833
NC0474010,27834
NC0474010,27835
NC0474010,27836
NC0474010,27858
NC0474010,28590
NC0474015,27858
NC0496010,27533
NC0496060,27533
NC0496065,27533
NC0498010,27894
NC5026019,28390
NC6054001,27817
NC6054001,27827
NC6054001,27828
NC6054001,27829
NC6054001,27834
NC6054001,27837
NC6054001,27852
NC6054001,27858
NC6054001,28501
NC6054001,28504
NC6054001,28508
NC6054001,28513
NC6054001,28525
NC6054001,28526
NC6054001,28530
NC6054001,28538
NC6054001,28551
NC6054001,28572
NC6054001,28574
NC6054001,28578
NC6054001,28585
NC6054001,28586
NC6054001,28590
NC7071011,28425
ND0800080,58506
ND0900336,58103
ND0900999,58078
ND1800410,58206
ND3000596,58554
ND4500242,58601
ND4700498,58401
ND5100660,58701
ND5100710,58704
ND5301012,58801
NE3100101,68901
NE3100101,68902
NE3100101,68955
NE3100101,68980
NE3101906,68848
NE3104309,68776
NE3104708,68850
NE3105312,68026
NE3105507,68005
NE3105507,68007
NE3105507,68010
NE3105507,68022
NE3105507,68028
NE3105507,68046
NE3105507,68102
NE3105507,68104
NE3105507,68105
NE3105507,68106
NE3105507,68107
NE3105507,68108
NE3105507,68110
NE3105507,68111
NE3105507,68112
NE3105507,68113
NE3105507,68114
NE3105507,68116
NE3105507,68117
NE3105507,68118
NE3105507,68122
NE3105507,68123
NE3105507,68124
NE3105507,68127
NE3105507,68128
NE3105507,68130
NE3105507,68131
NE3105507,68132
NE3105507,68133
NE3105507,68134
NE3105507,68135
NE3105507,68136
NE3105507,68137
NE3105507,68138
NE3105507,68142
NE3105507,68144
NE3105507,68147
NE3105507,68152
NE3105507,68154
NE3105507,68157
NE3105507,68164
NE3106705,68310
NE3107902,68801
NE3107902,68802
NE3107902,68803
NE3107902,68810
NE3110926,68508
NE3111106,69101
NE3111910,68701
NE3114110,68602
NE3115313,68046
NE3115716,69361
NH0501010,3301
NH0611010,3038
NH0651010,3820
NH0691010,3824
NH0801010,3833
NH1051010,3842
NH1051010,3862
NH1051010,3870
NH1201010,3051
NH1241010,3431
NH1281010,3220
NH1321010,3766
NH1471010,3103
NH1531010,3054
NH1621010,3054
NH1951010,3801
NH2001010,3867
NH2051010,3079
NH2111010,3874
NH2151010,3878
NJ0102001,8401
NJ0103001,8203
NJ0112001,8330
NJ0113001,8037
NJ0115001,8403
NJ0116001,8402
NJ0116001,8403
NJ0119002,8201
NJ0119002,8205
NJ0119002,8213
NJ0119002,8215
NJ0119002,8221
NJ0119002,8222
NJ0119002,8225
NJ0119002,8232
NJ0119002,8234
NJ0119002,8240
NJ0119002,8244
NJ0122001,8403
NJ0211001,7407
NJ0217001,7410
NJ0221001,7026
NJ0231001,7644
NJ0232001,7071
NJ0233001,7430
NJ0238001,765
NJ0238001,7010
NJ0238001,7020
NJ0238001,7022
NJ0238001,7024
NJ0238001,7026
NJ0238001,7030
NJ0238001,7047
NJ0238001,7050
NJ0238001,7057
NJ0238001,7070
NJ0238001,7072
NJ0238001,7073
NJ0238001,7074
NJ0238001,7075
NJ0238001,7076
NJ0238001,7086
NJ0238001,7087
NJ0238001,7093
NJ0238001,7094
NJ0238001,7095
NJ0238001,7096
NJ0238001,7411
NJ0238001,7428
NJ0238001,7458
NJ0238001,7462
NJ0238001,7468
NJ0238001,7480
NJ0238001,7601
NJ0238001,7603
NJ0238001,7604
NJ0238001,7605
NJ0238001,7606
NJ0238001,7607
NJ0238001,7608
NJ0238001,7611
NJ0238001,7620
NJ0238001,7621
NJ0238001,7624
NJ0238001,7626
NJ0238001,7627
NJ0238001,7628
NJ0238001,7630
NJ0238001,7631
NJ0238001,7632
NJ0238001,7640
NJ0238001,7641
NJ0238001,7642
NJ0238001,7643
NJ0238001,7644
NJ0238001,7645
NJ0238001,7646
NJ0238001,7647
NJ0238001,7648
NJ0238001,7649
NJ0238001,7650
NJ0238001,7652
NJ0238001,7656
NJ0238001,7657
NJ0238001,7658
NJ0238001,7660
NJ0238001,7661
NJ0238001,7662
NJ0238001,7664
NJ0238001,7666
NJ0238001,7670
NJ0238001,7675
NJ0238001,7676
NJ0238001,7677
NJ0238001,7856
NJ0238001,7902
NJ0238001,8530
NJ0239001,7031
NJ0242001,7436
NJ0247001,7656
NJ0248001,7024
NJ0251001,7451
NJ0257001,7663
NJ0265001,7055
NJ0303001,8505
NJ0306001,8016
NJ0313001,8053
NJ0319001,8052
NJ0320001,8055
NJ0322001,8053
NJ0323001,8022
NJ0323001,8036
NJ0323001,8048
NJ0323001,8060
NJ0324001,8054
NJ0325001,8640
NJ0327001,8002
NJ0327001,8003
NJ0327001,8004
NJ0327001,8007
NJ0327001,8010
NJ0327001,8012
NJ0327001,8016
NJ0327001,8021
NJ0327001,8026
NJ0327001,8029
NJ0327001,8030
NJ0327001,8031
NJ0327001,8033
NJ0327001,8034
NJ0327001,8035
NJ0327001,8043
NJ0327001,8045
NJ0327001,8049
NJ0327001,8052
NJ0327001,8054
NJ0327001,8057
NJ0327001,8059
NJ0327001,8061
NJ0327001,8065
NJ0327001,8075
NJ0327001,8077
NJ0327001,8078
NJ0327001,8083
NJ0327001,8084
NJ0327001,8086
NJ0327001,8102
NJ0327001,8103
NJ0327001,8104
NJ0327001,8105
NJ0327001,8106
NJ0327001,8107
NJ0327001,8109
NJ0327001,8110
NJ0329004,8068
NJ0338001,8046
NJ0405001,8009
NJ0408001,8103
NJ0412001,8108
NJ0414001,8030
NJ0415002,8012
NJ0415002,8021
NJ0415002,8032
NJ0415002,8080
NJ0415002,8081
NJ0416001,8108
NJ0424001,8101
NJ0424001,8109
NJ0424001,8110
NJ0428002,8021
NJ0436007,8009
NJ0436007,8018
NJ0436007,8037
NJ0436007,8081
NJ0501001,8234
NJ0502001,8204
NJ0508001,8223
NJ0508001,8226
NJ0509001,8243
NJ0510001,8247
NJ0514001,8242
NJ0514001,8260
NJ0601001,8302
NJ0610001,8332
NJ0614003,8302
NJ0701001,7109
NJ0702001,7003
NJ0704001,7009
NJ0705001,7019
NJ0710001,7039
NJ0712001,7039
NJ0712001,7040
NJ0712001,7041
NJ0712001,7044
NJ0712001,7052
NJ0712001,7059
NJ0712001,7060
NJ0712001,7068
NJ0712001,7078
NJ0712001,7079
NJ0712001,7081
NJ0712001,7083
NJ0712001,7111
NJ0712001,7901
NJ0712001,7902
NJ0712001,7920
NJ0712001,7921
NJ0712001,7922
NJ0712001,7924
NJ0712001,7928
NJ0712001,7930
NJ0712001,7931
NJ0712001,7932
NJ0712001,7933
NJ0712001,7936
NJ0712001,7939
NJ0712001,7940
NJ0712001,7945
NJ0712001,7946
NJ0712001,7961
NJ0712001,7974
NJ0712001,7976
NJ0712001,7980
NJ0712001,7999
NJ0713001,7043
NJ0714001,7435
NJ0716001,7110
NJ0717001,7050
NJ0719001,7009
NJ0720001,7044
NJ0721001,7006
NJ0802001,8096
NJ0806001,8028
NJ0810004,8051
NJ0811002,8094
NJ0818004,8012
NJ0820001,7456
NJ0822001,8096
NJ0901001,7002
NJ0904001,7029
NJ0905001,7030
NJ0906001,7302
NJ0906001,7304
NJ0906001,7305
NJ0906001,7306
NJ0906001,7307
NJ0906001,7310
NJ0907001,7032
NJ1005001,8809
NJ1101002,8520
NJ1103001,8501
NJ1103001,8514
NJ1103001,8515
NJ1103001,8520
NJ1103001,8550
NJ1103001,8561
NJ1103001,8619
NJ1103001,8620
NJ1103001,8650
NJ1103001,8690
NJ1103001,8691
NJ1111001,8604
NJ1204001,8816
NJ1205001,8817
NJ1207001,8904
NJ1209002,8857
NJ1213002,8831
NJ1214001,8903
NJ1215001,8873
NJ1216001,8861
NJ1219001,8872
NJ1221004,8852
NJ1223001,8882
NJ1225001,8830
NJ1315001,7728
NJ1316001,7728
NJ1321001,7734
NJ1326001,7746
NJ1326004,7726
NJ1327001,8736
NJ1328002,7746
NJ1339001,7730
NJ1340001,7701
NJ1345001,7701
NJ1345001,7702
NJ1345001,7704
NJ1345001,7711
NJ1345001,7712
NJ1345001,7716
NJ1345001,7718
NJ1345001,7720
NJ1345001,7722
NJ1345001,7723
NJ1345001,7724
NJ1345001,7728
NJ1345001,7731
NJ1345001,7732
NJ1345001,7733
NJ1345001,7737
NJ1345001,7738
NJ1345001,7739
NJ1345001,7740
NJ1345001,7747
NJ1345001,7748
NJ1345001,7750
NJ1345001,7752
NJ1345001,7753
NJ1345001,7755
NJ1345001,7756
NJ1345001,7757
NJ1345001,7758
NJ1345001,7760
NJ1345001,7764
NJ1345001,8701
NJ1345001,8735
NJ1345001,8738
NJ1345001,8739
NJ1345001,8742
NJ1348001,7762
NJ1352003,7719
NJ1352005,8720
NJ1408001,7834
NJ1409001,7801
NJ1410001,7936
NJ1416001,7035
NJ1417001,7940
NJ1421003,7045
NJ1424001,7927
NJ1424001,7950
NJ1424001,7960
NJ1424001,7981
NJ1429001,7054
NJ1431001,7444
NJ1432001,7945
NJ1432003,7869
NJ1435002,7866
NJ1436002,7876
NJ1503001,8008
NJ1504001,8722
NJ1505002,8721
NJ1505002,8722
NJ1505002,8741
NJ1506001,7731
NJ1506001,8723
NJ1506001,8724
NJ1507005,8753
NJ1507005,8754
NJ1507005,8755
NJ1507005,8757
NJ1511001,8527
NJ1511300,8527
NJ1512001,8731
NJ1512001,8734
NJ1514002,8701
NJ1515001,8735
NJ1516001,8087
NJ1517001,8008
NJ1518004,8759
NJ1518005,8733
NJ1518005,8759
NJ1520001,8758
NJ1524001,8742
NJ1525001,8742
NJ1526001,8751
NJ1527001,8752
NJ1528001,8008
NJ1528001,8050
NJ1530004,8050
NJ1533001,8005
NJ1603001,7508
NJ1604001,7506
NJ1605001,7006
NJ1605001,7009
NJ1605001,7424
NJ1605002,7011
NJ1605002,7012
NJ1605002,7013
NJ1605002,7014
NJ1605002,7055
NJ1605002,7424
NJ1605002,7501
NJ1605002,7502
NJ1605002,7503
NJ1605002,7504
NJ1605002,7505
NJ1605002,7508
NJ1605002,7510
NJ1605002,7512
NJ1605002,7513
NJ1605002,7514
NJ1605002,7522
NJ1605002,7524
NJ1605002,7538
NJ1609001,7442
NJ1612001,7512
NJ1613001,7465
NJ1613002,7465
NJ1614001,7470
NJ1707001,8067
NJ1707001,8069
NJ1708001,8070
NJ1808001,8873
NJ1918004,7828
NJ2004001,7201
NJ2004001,7202
NJ2004001,7206
NJ2004001,7207
NJ2004001,7208
NJ2004002,7016
NJ2004002,7023
NJ2004002,7025
NJ2004002,7027
NJ2004002,7033
NJ2004002,7036
NJ2004002,7059
NJ2004002,7060
NJ2004002,7061
NJ2004002,7062
NJ2004002,7063
NJ2004002,7066
NJ2004002,7069
NJ2004002,7076
NJ2004002,7080
NJ2004002,7083
NJ2004002,7088
NJ2004002,7090
NJ2004002,7091
NJ2004002,7092
NJ2004002,7203
NJ2004002,7204
NJ2004002,7920
NJ2004002,7921
NJ2004002,7930
NJ2004002,7931
NJ2004002,7934
NJ2004002,7977
NJ2004002,7979
NJ2004002,8502
NJ2004002,8510
NJ2004002,8512
NJ2004002,8520
NJ2004002,8528
NJ2004002,8536
NJ2004002,8540
NJ2004002,8541
NJ2004002,8542
NJ2004002,8543
NJ2004002,8544
NJ2004002,8550
NJ2004002,8553
NJ2004002,8570
NJ2004002,8648
NJ2004002,8805
NJ2004002,8807
NJ2004002,8812
NJ2004002,8821
NJ2004002,8822
NJ2004002,8835
NJ2004002,8836
NJ2004002,8844
NJ2004002,8846
NJ2004002,8850
NJ2004002,8853
NJ2004002,8854
NJ2004002,8869
NJ2004002,8870
NJ2004002,8873
NJ2004002,8875
NJ2004002,8876
NJ2004002,8880
NJ2004002,8887
NJ2004002,8888
NJ2004002,8889
NJ2004002,8896
NJ2013001,7036
NJ2013001,7065
NJ2013001,7095
NJ2108001,7840
NJ2119001,8804
NJ2119001,8848
NJ2119001,8865
NJ2119001,8886
NJ2121001,7059
NJ2121001,7416
NJ2121001,7823
NJ2121001,7863
NJ2121001,7882
NM3500115,87544
NM3505126,87504
NM3508317,87305
NM3509623,87124
NM3510224,87401
NM3510701,87101
NM3510701,87102
NM3510701,87103
NM3510701,87104
NM3510701,87105
NM3510701,87106
NM3510701,87107
NM3510701,87108
NM3510701,87109
NM3510701,87110
NM3510701,87111
NM3510701,87112
NM3510701,87113
NM3510701,87114
NM3510701,87115
NM3510701,87116
NM3510701,87117
NM3510701,87118
NM3510701,87119
NM3510701,87120
NM3510701,87121
NM3510701,87122
NM3510701,87123
NM3510701,87124
NM3510701,87125
NM3510701,87131
NM3510701,87151
NM3510701,87153
NM3510701,87154
NM3510701,87158
NM3510701,87174
NM3510701,87176
NM3510701,87181
NM3510701,87184
NM3510701,87185
NM3510701,87187
NM3510701,87190
NM3510701,87191
NM3510701,87192
NM3510701,87193
NM3510701,87194
NM3510701,87195
NM3510701,87196
NM3510701,87197
NM3510701,87198
NM3510701,87199
NM3511707,88004
NM3513114,88345
NM3513319,88310
NM3518025,87701
NM3520203,88203
NM3520308,88210
NM3520608,88220
NM3521613,88240
NM3522609,88062
NM3525332,87031
NM3527305,88101
NM3528522,88130
NM3528616,88030
NM3528707,88003
NM3554307,88032
NM3567701,87117
NM3575501,87131
NN0403000,86504
NN3500245,86504
NV0000011,89005
NV0000015,89701
NV0000015,89702
NV0000015,89706
NV0000032,89403
NV0000032,89706
NV0000062,89408
NV0000066,89410
NV0000076,89002
NV0000076,89011
NV0000076,89012
NV0000076,89014
NV0000076,89015
NV0000076,89044
NV0000076,89052
NV0000076,89074
NV0000076,89120
NV0000076,89122
NV0000076,89124
NV0000076,89183
NV0000090,89009
NV0000090,89011
NV0000090,89074
NV0000090,89101
NV0000090,89102
NV0000090,89103
NV0000090,89104
NV0000090,89107
NV0000090,89108
NV0000090,89109
NV0000090,89110
NV0000090,89113
NV0000090,89115
NV0000090,89117
NV0000090,89118
NV0000090,89119
NV0000090,89120
NV0000090,89121
NV0000090,89122
NV0000090,89123
NV0000090,89128
NV0000090,89129
NV0000090,89130
NV0000090,89131
NV0000090,89134
NV0000090,89135
NV0000090,89137
NV0000090,89138
NV0000090,89139
NV0000090,89142
NV0000090,89143
NV0000090,89144
NV0000090,89145
NV0000090,89146
NV0000090,89147
NV0000090,89148
NV0000090,89149
NV0000090,89153
NV0000090,89156
NV0000090,89183
NV0000167,89027
NV0000175,89030
NV0000175,89031
NV0000175,89032
NV0000175,89081
NV0000175,89084
NV0000175,89085
NV0000175,89086
NV0000175,89115
NV0000175,89156
NV0000190,89520
NV0000211,89433
NV0000215,89521
NV0000272,89801
NV0000832,89511
NY0100189,12204
NY0100191,12054
NY0100191,12067
NY0100191,12077
NY0100191,12159
NY0100191,12208
NY0100192,12047
NY0100192,12183
NY0100198,12047
NY0100198,12110
NY0100198,12128
NY0100198,12189
NY0100198,12204
NY0100198,12205
NY0100198,12211
NY0100198,12303
NY0100198,12304
NY0100198,12309
NY0100205,12084
NY0100205,12085
NY0100205,12159
NY0100205,12186
NY0100205,12203
NY0100205,12209
NY0100205,12303
NY0100205,12306
NY0301651,13901
NY0301665,13760
NY0301668,13790
NY0301674,13850
NY0400345,14760
NY0501710,13021
NY0600360,14048
NY0600364,14063
NY0600366,14701
NY0701008,14901
NY0701009,14845
NY0900217,12903
NY1101754,13045
NY1302760,12508
NY1302812,12603
NY1330291,12601
NY1330660,12590
NY1400422,14201
NY1400443,14001
NY1400443,14004
NY1400443,14006
NY1400443,14010
NY1400443,14025
NY1400443,14026
NY1400443,14027
NY1400443,14031
NY1400443,14032
NY1400443,14033
NY1400443,14043
NY1400443,14047
NY1400443,14051
NY1400443,14052
NY1400443,14057
NY1400443,14059
NY1400443,14061
NY1400443,14068
NY1400443,14075
NY1400443,14080
NY1400443,14081
NY1400443,14085
NY1400443,14086
NY1400443,14102
NY1400443,14112
NY1400443,14120
NY1400443,14127
NY1400443,14136
NY1400443,14139
NY1400443,14141
NY1400443,14150
NY1400443,14170
NY1400443,14203
NY1400443,14206
NY1400443,14210
NY1400443,14211
NY1400443,14212
NY1400443,14215
NY1400443,14218
NY1400443,14219
NY1400443,14220
NY1400443,14221
NY1400443,14224
NY1400443,14225
NY1400443,14226
NY1400443,14227
NY1400443,14228
NY1400443,14260
NY1400451,14072
NY1404556,14150
NY1410142,14217
NY1420549,14052
NY1420549,14059
NY1420549,14086
NY1420549,14127
NY1420549,14140
NY1600008,12953
NY1700018,12078
NY1700018,12095
NY1800544,14020
NY1800547,14612
NY2202346,13601
NY2212214,13602
NY2602381,13032
NY2602381,13054
NY2602381,13308
NY2602381,13409
NY2602381,13421
NY2602381,13461
NY2602381,13471
NY2602381,13476
NY2602381,13478
NY2701039,14420
NY2701047,14612
NY2704518,14611
NY2800136,12010
NY2900000,11554
NY2902815,11577
NY2902817,11714
NY2902817,11735
NY2902817,11756
NY2902817,11803
NY2902817,11804
NY2902822,11010
NY2902823,11520
NY2902824,11530
NY2902825,11040
NY2902825,11507
NY2902825,11576
NY2902825,11596
NY2902826,11542
NY2902827,11550
NY2902829,11802
NY2902830,11001
NY2902830,11003
NY2902830,11010
NY2902830,11040
NY2902830,11530
NY2902830,11580
NY2902831,11791
NY2902831,11797
NY2902834,11561
NY2902835,11096
NY2902835,11509
NY2902835,11510
NY2902835,11516
NY2902835,11518
NY2902835,11520
NY2902835,11550
NY2902835,11552
NY2902835,11557
NY2902835,11558
NY2902835,11559
NY2902835,11561
NY2902835,11563
NY2902835,11565
NY2902835,11572
NY2902835,11575
NY2902835,11580
NY2902835,11581
NY2902835,11598
NY2902836,11023
NY2902837,11758
NY2902839,11501
NY2902840,11566
NY2902840,11710
NY2902840,11756
NY2902840,11758
NY2902840,11793
NY2902841,11021
NY2902841,11022
NY2902841,11023
NY2902841,11024
NY2902845,11791
NY2902845,11803
NY2902845,11804
NY2902848,11571
NY2902851,11050
NY2902851,11507
NY2902851,11547
NY2902851,11548
NY2902851,11568
NY2902851,11576
NY2902851,11577
NY2902853,11545
NY2902853,11579
NY2902854,11714
NY2902854,11735
NY2902854,11758
NY2902854,11762
NY2902854,11783
NY2902856,11590
NY2902857,11010
NY2902857,11530
NY2902857,11552
NY2912267,11030
NY2912267,11050
NY3100561,14092
NY3100563,14094
NY3100564,14094
NY3100568,14304
NY3100572,14120
NY3100585,14120
NY3100585,14132
NY3100585,14304
NY3202405,13440
NY3202411,13502
NY3304334,13210
NY3304336,13211
NY3304343,13057
NY3304344,13041
NY3316112,13057
NY3401150,14424
NY3401151,14425
NY3401156,14456
NY3503534,10940
NY3503549,12550
NY3503573,10917
NY3503578,12550
NY3503580,12553
NY3503584,10941
NY3503627,10950
NY3704355,13069
NY3704361,13126
NY3800154,13820
NY4100050,12180
NY4100051,12061
NY4100051,12144
NY4303666,10960
NY4303673,10913
NY4303673,10920
NY4303673,10923
NY4303673,10927
NY4303673,10931
NY4303673,10952
NY4303673,10954
NY4303673,10956
NY4303673,10962
NY4303673,10964
NY4303673,10965
NY4303673,10968
NY4303673,10970
NY4303673,10974
NY4303673,10976
NY4303673,10977
NY4303673,10980
NY4303673,10983
NY4303673,10984
NY4303673,10986
NY4303673,10989
NY4303673,10993
NY4303673,10994
NY4303675,10901
NY4404390,13662
NY4404394,13669
NY4500168,12866
NY4500175,12065
NY4519111,12065
NY4519111,12118
NY4519111,12188
NY4600069,12306
NY4600070,12305
NY4600073,12304
NY4600073,12308
NY4600073,12309
NY4600091,12302
NY5001209,14830
NY5103263,11743
NY5103263,11746
NY5103263,11747
NY5103266,11780
NY5103266,11787
NY5103271,11721
NY5103271,11725
NY5103271,11731
NY5103271,11740
NY5103271,11746
NY5103271,11768
NY5103276,11743
NY5103704,11946
NY5103705,11792
NY5103705,11901
NY5103705,11931
NY5103705,11933
NY5103705,11947
NY5103705,11949
NY5105656,11725
NY5105656,11754
NY5105656,11787
NY5110526,11701
NY5110526,11702
NY5110526,11703
NY5110526,11704
NY5110526,11705
NY5110526,11706
NY5110526,11713
NY5110526,11715
NY5110526,11716
NY5110526,11717
NY5110526,11718
NY5110526,11719
NY5110526,11720
NY5110526,11721
NY5110526,11722
NY5110526,11724
NY5110526,11725
NY5110526,11726
NY5110526,11727
NY5110526,11729
NY5110526,11730
NY5110526,11731
NY5110526,11733
NY5110526,11735
NY5110526,11738
NY5110526,11740
NY5110526,11741
NY5110526,11742
NY5110526,11743
NY5110526,11746
NY5110526,11747
NY5110526,11749
NY5110526,11751
NY5110526,11752
NY5110526,11754
NY5110526,11755
NY5110526,11757
NY5110526,11763
NY5110526,11764
NY5110526,11766
NY5110526,11767
NY5110526,11768
NY5110526,11769
NY5110526,11770
NY5110526,11772
NY5110526,11776
NY5110526,11777
NY5110526,11778
NY5110526,11779
NY5110526,11780
NY5110526,11782
NY5110526,11784
NY5110526,11786
NY5110526,11787
NY5110526,11788
NY5110526,11789
NY5110526,11790
NY5110526,11792
NY5110526,11794
NY5110526,11795
NY5110526,11796
NY5110526,11798
NY5110526,11901
NY5110526,11933
NY5110526,11934
NY5110526,11935
NY5110526,11937
NY5110526,11939
NY5110526,11940
NY5110526,11941
NY5110526,11942
NY5110526,11944
NY5110526,11946
NY5110526,11948
NY5110526,11949
NY5110526,11950
NY5110526,11951
NY5110526,11952
NY5110526,11953
NY5110526,11954
NY5110526,11955
NY5110526,11957
NY5110526,11958
NY5110526,11961
NY5110526,11963
NY5110526,11967
NY5110526,11968
NY5110526,11971
NY5110526,11976
NY5110526,11977
NY5110526,11978
NY5110526,11980
NY5404416,14850
NY5404423,
NY5417686,14850
NY5503374,12401
NY5600104,12801
NY5600114,12804
NY5801233,14519
NY5903423,10566
NY5903429,10502
NY5903429,10523
NY5903429,10533
NY5903429,10583
NY5903429,10591
NY5903429,10593
NY5903429,10595
NY5903429,10603
NY5903429,10605
NY5903429,10607
NY5903435,10543
NY5903441,10550
NY5903441,10551
NY5903441,10552
NY5903441,10553
NY5903442,10514
NY5903442,10546
NY5903444,10502
NY5903444,10522
NY5903444,10607
NY5903444,10706
NY5903444,10707
NY5903444,10708
NY5903444,10709
NY5903444,10802
NY5903444,10803
NY5903451,10562
NY5903452,10566
NY5903456,10573
NY5903456,10580
NY5903457,10583
NY5903457,10804
NY5903461,10591
NY5903464,10601
NY5903465,10583
NY5903465,10701
NY5903465,10703
NY5903465,10704
NY5903465,10705
NY5903465,10707
NY5903465,10708
NY5903465,10710
NY5903469,10598
NY5930082,10595
NY7003493,11373
OH0100012,45144
OH0100012,45693
OH0200811,45801
OH0300112,44805
OH0400411,44030
OH0400711,44004
OH0400803,44047
OH0500212,45701
OH0501111,45701
OH0600612,45885
OH0600712,45895
OH0700412,43950
OH0802012,45167
OH0900303,45011
OH0900303,45014
OH0900303,45015
OH0900303,45040
OH0900303,45044
OH0900303,45050
OH0900303,45069
OH0900303,45241
OH0900303,45246
OH0900715,45014
OH0901712,45067
OH0902012,45050
OH0902312,45056
OH0903012,45067
OH0903912,45013
OH0904012,45011
OH0904012,45013
OH0904012,45015
OH1101212,43078
OH1204412,45501
OH1204412,45502
OH1204412,45503
OH1204412,45504
OH1204412,45505
OH1204412,45506
OH1300812,45140
OH1301312,45106
OH1302212,45103
OH1401211,45177
OH1500811,43920
OH1502011,44460
OH1502911,43968
OH1600012,43812
OH1700011,44820
OH1700211,44833
OH1800003,44146
OH1800111,44017
OH1800403,44118
OH1801003,44053
OH1801212,44022
OH1801212,44040
OH1801212,44056
OH1801212,44067
