,Unnamed: 0,PWSID,PWSName,FacilityID,FacilityWaterType,SamplePointID,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,AnalyticalResultsSign,AnalyticalResultValue,Region,State,ZIPCODE
1938,5890,MI0005120,City of Owosso,6190,GW,TP001,4047.0,MR1,7/15/14,14080395-001,chlorate,20.0,=,186.0,5,MI,48867
1939,5891,MI0005120,City of Owosso,6190,GW,TP001,4047.0,MR1,1/7/15,35170536001AM,chlorate,20.0,=,106.0,5,MI,48867
1940,5899,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,3/11/15,848093-13662,strontium,0.3,=,121.436,5,MI,49424
1941,5905,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,3/11/15,848093-13609,chromium-6,0.03,=,0.17800000000000002,5,MI,49424
1942,5908,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,12/14/15,898358-15631,strontium,0.3,=,122.25200000000001,5,MI,49424
1943,5909,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,12/14/15,898358-15599,chlorate,20.0,=,173.808,5,MI,49424
1944,5911,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,12/14/15,898358-15647,molybdenum,1.0,=,1.012,5,MI,49424
1945,5914,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,12/14/15,898358-15631,chromium,0.2,=,0.26899999999999996,5,MI,49424
1946,5917,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,6/9/15,864568-14310,vanadium,0.2,=,0.273,5,MI,49424
1947,5919,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,12/14/15,898358-15541,chromium-6,0.03,=,0.179,5,MI,49424
1948,5923,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,6/9/15,864568-14310,strontium,0.3,=,122.72,5,MI,49424
1949,5926,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,6/9/15,864568-14310,chromium,0.2,=,0.754,5,MI,49424
1950,5927,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,6/9/15,864568-14301,chlorate,20.0,=,168.67,5,MI,49424
1951,5934,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,3/11/15,848093-13662,chromium,0.2,=,0.257,5,MI,49424
1952,5939,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,6/9/15,864568-14239,chromium-6,0.03,=,0.16699999999999998,5,MI,49424
1953,5940,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,6/9/15,864568-14310,molybdenum,1.0,=,1.092,5,MI,49424
1954,5942,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,3/11/15,848093-13619,chlorate,20.0,=,202.956,5,MI,49424
1955,5945,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,3/11/15,848093-13662,molybdenum,1.0,=,1.01,5,MI,49424
1956,5946,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,3/11/15,848093-13662,vanadium,0.2,=,0.22,5,MI,49424
1957,5950,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,6/9/15,864570-14310,strontium,0.3,=,119.319,5,MI,49424
1958,5951,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,6/9/15,864570-14310,chromium,0.2,=,0.245,5,MI,49424
1959,5952,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,6/9/15,864570-14301,chlorate,20.0,=,183.89,5,MI,49424
1960,5953,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,6/9/15,864570-14310,vanadium,0.2,=,0.256,5,MI,49424
1961,5955,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,3/11/15,848095-13662,molybdenum,1.0,=,1.055,5,MI,49424
1962,5956,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,3/11/15,848095-13609,chromium-6,0.03,=,0.187,5,MI,49424
1963,5957,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,3/11/15,848095-13662,chromium,0.2,=,0.29100000000000004,5,MI,49424
1964,5958,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,3/11/15,848095-13662,strontium,0.3,=,130.076,5,MI,49424
1965,5959,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,3/11/15,848095-13662,vanadium,0.2,=,0.23,5,MI,49424
1966,5960,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,3/11/15,848095-13619,chlorate,20.0,=,193.761,5,MI,49424
1967,5961,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,6/9/15,864570-14310,molybdenum,1.0,=,1.032,5,MI,49424
1968,5963,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,9/9/15,882093-14885,chromium-6,0.03,=,0.16,5,MI,49424
1969,5964,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,12/14/15,898360-15631,chromium,0.2,=,0.29,5,MI,49424
1970,5965,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,12/14/15,898360-15599,chlorate,20.0,=,150.733,5,MI,49424
1971,5966,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,12/14/15,898360-15541,chromium-6,0.03,=,0.19,5,MI,49424
1972,5967,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,12/14/15,898360-15631,vanadium,0.2,=,0.259,5,MI,49424
1973,5968,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,9/9/15,882093-14929,chlorate,20.0,=,169.17,5,MI,49424
1974,5969,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,9/9/15,882093-14884,vanadium,0.2,=,0.309,5,MI,49424
1975,5970,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,9/9/15,882093-14884,chromium,0.2,=,0.226,5,MI,49424
1976,5971,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,9/9/15,882093-14884,strontium,0.3,=,120.098,5,MI,49424
1977,5976,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,12/14/15,898360-15631,strontium,0.3,=,121.205,5,MI,49424
1978,5978,MI0005203,Park Township (HBPW Service Area),4933,SW,MR1,,,6/9/15,864570-14239,chromium-6,0.03,=,0.182,5,MI,49424
1979,5982,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,12/14/15,898358-15631,vanadium,0.2,=,0.26,5,MI,49424
1980,5983,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,9/9/15,882091-14885,chromium-6,0.03,=,0.147,5,MI,49424
1981,5985,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,9/9/15,882091-14929,chlorate,20.0,=,189.52599999999998,5,MI,49424
1982,5992,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,9/9/15,882091-14884,strontium,0.3,=,116.04,5,MI,49424
1983,5994,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,9/9/15,882091-14884,vanadium,0.2,=,0.284,5,MI,49424
1984,5998,MI0005203,Park Township (HBPW Service Area),5531,SW,CC201,4933.0,MR1,9/9/15,882091-14884,chromium,0.2,=,0.233,5,MI,49424
1985,6026,MI0006170,Southgate,5053,SW,CC001,4948.0,MR1,2/5/15,201502100390AM,vanadium,0.2,=,0.23,5,MI,48195
1986,6030,MI0006170,Southgate,5053,SW,CC001,4948.0,MR1,5/20/15,201505260010AM,strontium,0.3,=,110.0,5,MI,48195
1987,6037,MI0006170,Southgate,4948,SW,MR1,,,2/5/15,M15-11482-03,chromium-6,0.03,=,0.094,5,MI,48195
1988,6051,MI0006170,Southgate,5053,SW,CC001,4948.0,MR1,2/5/15,201502100390AM,chromium,0.2,=,0.3,5,MI,48195
1989,6053,MI0006170,Southgate,5053,SW,CC001,4948.0,MR1,2/5/15,201502100390AM,strontium,0.3,=,110.0,5,MI,48195
1990,6057,MI0006170,Southgate,4948,SW,MR1,,,8/26/15,201509010994AM,vanadium,0.2,=,0.74,5,MI,48195
1991,6058,MI0006170,Southgate,4948,SW,MR1,,,8/26/15,201509010994AM,strontium,0.3,=,110.0,5,MI,48195
1992,6061,MI0006170,Southgate,4948,SW,MR1,,,2/5/15,201502100392AM,strontium,0.3,=,110.0,5,MI,48195
1993,6062,MI0006170,Southgate,4948,SW,MR1,,,2/5/15,201502100392AM,chromium,0.2,=,0.29,5,MI,48195
1994,6064,MI0006170,Southgate,4948,SW,MR1,,,11/23/15,201511250484AM,vanadium,0.2,=,0.58,5,MI,48195
1995,6067,MI0006170,Southgate,4948,SW,MR1,,,11/23/15,201511250484AM,chromium,0.2,=,0.5,5,MI,48195
1996,6068,MI0006170,Southgate,4948,SW,MR1,,,11/23/15,201511250484AM,strontium,0.3,=,98.0,5,MI,48195
1997,6069,MI0006170,Southgate,4948,SW,MR1,,,5/20/15,201505260012AM,vanadium,0.2,=,0.2,5,MI,48195
1998,6070,MI0006170,Southgate,4948,SW,MR1,,,5/20/15,201505260012AM,strontium,0.3,=,100.0,5,MI,48195
1999,6072,MI0006170,Southgate,4948,SW,MR1,,,2/5/15,M15-11482-03,chlorate,20.0,=,27.8,5,MI,48195
2000,6075,MI0006170,Southgate,4948,SW,MR1,,,11/23/15,M15-27183-03,chromium-6,0.03,=,0.2,5,MI,48195
2001,6076,MI0006170,Southgate,4948,SW,MR1,,,5/20/15,M15-16566-03,chromium-6,0.03,=,0.07400000000000001,5,MI,48195
2002,6081,MI0006170,Southgate,4948,SW,MR1,,,5/20/15,201505260012AM,chromium,0.2,=,0.21,5,MI,48195
2003,6082,MI0006170,Southgate,4948,SW,MR1,,,8/26/15,201509010994AM,chromium,0.2,=,0.4,5,MI,48195
2004,6087,MI0006170,Southgate,5053,SW,CC001,4948.0,MR1,5/20/15,201505260010AM,chromium,0.2,=,0.28,5,MI,48195
2005,6094,MI0006170,Southgate,5053,SW,CC001,4948.0,MR1,9/14/15,M15-23375-01,chromium-6,0.03,=,0.33,5,MI,48195
2006,6095,MI0006170,Southgate,5053,SW,CC001,4948.0,MR1,5/20/15,201505260010AM,vanadium,0.2,=,0.33,5,MI,48195
2007,6097,MI0006170,Southgate,5053,SW,CC001,4948.0,MR1,11/23/15,M15-27183-01,chromium-6,0.03,=,0.26,5,MI,48195
2008,6101,MI0006170,Southgate,5053,SW,CC001,4948.0,MR1,5/20/15,M15-16566-01,chromium-6,0.03,=,0.16,5,MI,48195
2009,6103,MI0006170,Southgate,5053,SW,CC001,4948.0,MR1,2/5/15,M15-11482-01,chromium-6,0.03,=,0.14,5,MI,48195
2010,6112,MI0005420,Plymouth Township,5045,SW,CC001,4913.0,MR1,7/15/14,803275-11787,vanadium,0.2,=,0.21100000000000002,5,MI,48170
2011,6120,MI0005420,Plymouth Township,5045,SW,CC001,4913.0,MR1,4/8/14,778858-11128,chromium,0.2,=,0.252,5,MI,48170
2012,6125,MI0005420,Plymouth Township,5045,SW,CC001,4913.0,MR1,7/15/14,803275-11828,chromium-6,0.03,=,0.066,5,MI,48170
2013,6126,MI0005420,Plymouth Township,5045,SW,CC001,4913.0,MR1,4/8/14,778858-11128,strontium,0.3,=,98.829,5,MI,48170
2014,6133,MI0005420,Plymouth Township,5045,SW,CC001,4913.0,MR1,1/7/15,838129-13174,chromium-6,0.03,=,0.087,5,MI,48170
2015,6148,MI0005420,Plymouth Township,5045,SW,CC001,4913.0,MR1,1/7/15,838129-13200,strontium,0.3,=,96.083,5,MI,48170
2016,6156,MI0005420,Plymouth Township,5045,SW,CC001,4913.0,MR1,7/15/14,803275-11787,strontium,0.3,=,97.068,5,MI,48170
2017,6163,MI0005420,Plymouth Township,4913,SW,MR1,,,1/7/15,838127-13174,chromium-6,0.03,=,0.10099999999999999,5,MI,48170
2018,6165,MI0005420,Plymouth Township,4913,SW,MR1,,,1/7/15,838127-13200,strontium,0.3,=,97.34899999999999,5,MI,48170
2019,6166,MI0005420,Plymouth Township,4913,SW,MR1,,,7/15/14,803273-11787,strontium,0.3,=,98.057,5,MI,48170
2020,6168,MI0005420,Plymouth Township,4913,SW,MR1,,,7/15/14,803273-11828,chromium-6,0.03,=,0.076,5,MI,48170
2021,6169,MI0005420,Plymouth Township,4913,SW,MR1,,,7/15/14,803273-11787,vanadium,0.2,=,0.251,5,MI,48170
2022,6173,MI0005420,Plymouth Township,4913,SW,MR1,,,4/8/14,778856-11128,strontium,0.3,=,95.69200000000001,5,MI,48170
2023,6175,MI0005420,Plymouth Township,4913,SW,MR1,,,4/8/14,778856-11150,chromium-6,0.03,=,0.08199999999999999,5,MI,48170
2024,6182,MI0005420,Plymouth Township,4913,SW,MR1,,,10/8/14,824757-12697,strontium,0.3,=,112.677,5,MI,48170
2025,6183,MI0005420,Plymouth Township,4913,SW,MR1,,,10/8/14,824757-12589,chromium-6,0.03,=,0.11599999999999999,5,MI,48170
2026,6184,MI0005420,Plymouth Township,4913,SW,MR1,,,10/8/14,824757-12697,chromium,0.2,=,0.27699999999999997,5,MI,48170
2027,6186,MI0005420,Plymouth Township,4913,SW,MR1,,,10/8/14,824757-12697,vanadium,0.2,=,0.326,5,MI,48170
2028,6188,MI0005420,Plymouth Township,5045,SW,CC001,4913.0,MR1,10/8/14,824759-12697,strontium,0.3,=,107.771,5,MI,48170
2029,6190,MI0005420,Plymouth Township,5045,SW,CC001,4913.0,MR1,4/8/14,778858-11150,chromium-6,0.03,=,0.08900000000000001,5,MI,48170
2030,6195,MI0005420,Plymouth Township,5045,SW,CC001,4913.0,MR1,10/8/14,824759-12697,chromium,0.2,=,0.23399999999999999,5,MI,48170
2031,6199,MI0005420,Plymouth Township,5045,SW,CC001,4913.0,MR1,10/8/14,824759-12697,vanadium,0.2,=,0.237,5,MI,48170
2032,6210,MI0005420,Plymouth Township,5045,SW,CC001,4913.0,MR1,10/8/14,824759-12589,chromium-6,0.03,=,0.063,5,MI,48170
2033,6221,MI0004845,Northville Township,5043,SW,CC001,4949.0,MR1,10/31/13,756191-10226,strontium,0.3,=,101.135,5,MI,48168
2034,6226,MI0004845,Northville Township,5043,SW,CC001,4949.0,MR1,10/31/13,756191-10226,chromium,0.2,=,0.243,5,MI,48168
2035,6231,MI0004845,Northville Township,5043,SW,CC001,4949.0,MR1,1/24/13,702746-7992,chromium-6,0.03,=,0.10400000000000001,5,MI,48168
2036,6244,MI0004845,Northville Township,5043,SW,CC001,4949.0,MR1,7/23/13,732987-9361,strontium,0.3,=,97.01799999999999,5,MI,48168
2037,6248,MI0004845,Northville Township,5043,SW,CC001,4949.0,MR1,7/23/13,732987-9361,vanadium,0.2,=,0.237,5,MI,48168
2038,6249,MI0004845,Northville Township,5043,SW,CC001,4949.0,MR1,7/23/13,732987-9379,chromium-6,0.03,=,0.083,5,MI,48168
2039,6274,MI0004845,Northville Township,4949,SW,MR1,,,7/23/13,732989-9361,vanadium,0.2,=,0.263,5,MI,48168
2040,6276,MI0004845,Northville Township,4949,SW,MR1,,,7/23/13,732989-9379,chromium-6,0.03,=,0.094,5,MI,48168
2041,6280,MI0004845,Northville Township,4949,SW,MR1,,,10/31/13,756193-10232,vanadium,0.2,=,0.6,5,MI,48168
2042,6281,MI0004845,Northville Township,4949,SW,MR1,,,10/31/13,756193-10226,strontium,0.3,=,113.384,5,MI,48168
2043,6282,MI0004845,Northville Township,4949,SW,MR1,,,10/31/13,756193-10226,chromium,0.2,=,0.5379999999999999,5,MI,48168
2044,6283,MI0004845,Northville Township,4949,SW,MR1,,,10/31/13,756193-10193,chromium-6,0.03,=,0.139,5,MI,48168
2045,6284,MI0004845,Northville Township,4949,SW,MR1,,,7/23/13,732989-9361,strontium,0.3,=,99.28,5,MI,48168
2046,6285,MI0004845,Northville Township,4949,SW,MR1,,,1/24/13,702748-7992,chromium-6,0.03,=,0.147,5,MI,48168
2047,6286,MI0004845,Northville Township,4949,SW,MR1,,,3/11/13,708870-8591,vanadium,0.2,=,0.3984,5,MI,48168
2048,6289,MI0004845,Northville Township,4949,SW,MR1,,,4/3/13,712713-8522,chromium-6,0.03,=,0.111,5,MI,48168
2049,6291,MI0004845,Northville Township,4949,SW,MR1,,,4/3/13,712713-8679,strontium,0.3,=,108.75299999999999,5,MI,48168
2050,6295,MI0004845,Northville Township,4949,SW,MR1,,,3/11/13,708870-8591,strontium,0.3,=,123.8957,5,MI,48168
2051,6296,MI0004845,Northville Township,4949,SW,MR1,,,3/11/13,708870-8591,chromium,0.2,=,0.4765,5,MI,48168
2052,6301,MI0004845,Northville Township,5043,SW,CC001,4949.0,MR1,10/31/13,756191-10193,chromium-6,0.03,=,0.11699999999999999,5,MI,48168
2053,6303,MI0004845,Northville Township,5043,SW,CC001,4949.0,MR1,3/11/13,708868-8591,strontium,0.3,=,106.1054,5,MI,48168
2054,6306,MI0004845,Northville Township,5043,SW,CC001,4949.0,MR1,4/3/13,712711-8679,vanadium,0.2,=,0.2698,5,MI,48168
2055,6312,MI0004845,Northville Township,5043,SW,CC001,4949.0,MR1,4/3/13,712711-8522,chromium-6,0.03,=,0.152,5,MI,48168
2056,6324,MI0004845,Northville Township,5043,SW,CC001,4949.0,MR1,4/3/13,712711-8679,strontium,0.3,=,123.4977,5,MI,48168
2057,6329,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,3/10/15,847536-13619,chlorate,20.0,=,109.60700000000001,5,MI,48060
2058,6338,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,3/10/15,847536-13584,chromium-6,0.03,=,0.10099999999999999,5,MI,48060
2059,6341,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,3/10/15,847536-13628,vanadium,0.2,=,0.255,5,MI,48060
2060,6346,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,6/10/14,795924-11617,chlorate,20.0,=,165.007,5,MI,48060
2061,6347,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,6/10/14,795924-11601,vanadium,0.2,=,0.314,5,MI,48060
2062,6350,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,6/10/14,795924-11601,strontium,0.3,=,96.969,5,MI,48060
2063,6353,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,6/10/14,795924-11572,chromium-6,0.03,=,0.095,5,MI,48060
2064,6354,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,3/10/15,847536-13628,strontium,0.3,=,94.814,5,MI,48060
2065,6361,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,12/16/14,836106-13090,strontium,0.3,=,94.13600000000001,5,MI,48060
2066,6362,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,12/16/14,836106-13090,chromium,0.2,=,0.281,5,MI,48060
2067,6363,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,12/16/14,836106-13073,chromium-6,0.03,=,0.14300000000000002,5,MI,48060
2068,6371,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,12/16/14,836106-13036,chlorate,20.0,=,141.916,5,MI,48060
2069,6375,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,12/16/14,836106-13090,vanadium,0.2,=,0.402,5,MI,48060
2070,6384,MI0005480,Port Huron,4690,SW,E001,,,6/10/14,795926-11572,chromium-6,0.03,=,0.11900000000000001,5,MI,48060
2071,6386,MI0005480,Port Huron,4690,SW,E001,,,12/16/14,836108-13090,strontium,0.3,=,96.369,5,MI,48060
2072,6387,MI0005480,Port Huron,4690,SW,E001,,,12/16/14,836108-13073,chromium-6,0.03,=,0.19,5,MI,48060
2073,6388,MI0005480,Port Huron,4690,SW,E001,,,12/16/14,836108-13036,chlorate,20.0,=,140.46,5,MI,48060
2074,6389,MI0005480,Port Huron,4690,SW,E001,,,12/16/14,836108-13090,chromium,0.2,=,0.22,5,MI,48060
2075,6390,MI0005480,Port Huron,4690,SW,E001,,,3/10/15,847538-13584,chromium-6,0.03,=,0.15,5,MI,48060
2076,6391,MI0005480,Port Huron,4690,SW,E001,,,3/10/15,847538-13619,chlorate,20.0,=,105.428,5,MI,48060
2077,6393,MI0005480,Port Huron,4690,SW,E001,,,3/10/15,847538-13628,strontium,0.3,=,95.565,5,MI,48060
2078,6395,MI0005480,Port Huron,4690,SW,E001,,,3/10/15,847538-13628,vanadium,0.2,=,0.28800000000000003,5,MI,48060
2079,6398,MI0005480,Port Huron,4690,SW,E001,,,6/10/14,795926-11601,strontium,0.3,=,98.19,5,MI,48060
2080,6400,MI0005480,Port Huron,4690,SW,E001,,,6/10/14,795926-11617,chlorate,20.0,=,157.535,5,MI,48060
2081,6401,MI0005480,Port Huron,4690,SW,E001,,,6/10/14,795926-11601,vanadium,0.2,=,0.316,5,MI,48060
2082,6402,MI0005480,Port Huron,4690,SW,E001,,,9/10/14,817495-12361,strontium,0.3,=,99.802,5,MI,48060
2083,6403,MI0005480,Port Huron,4690,SW,E001,,,9/10/14,817495-12361,vanadium,0.2,=,0.5539999999999999,5,MI,48060
2084,6406,MI0005480,Port Huron,4690,SW,E001,,,9/10/14,817495-12317,chromium-6,0.03,=,0.222,5,MI,48060
2085,6407,MI0005480,Port Huron,4690,SW,E001,,,9/10/14,817495-12315,chlorate,20.0,=,284.678,5,MI,48060
2086,6408,MI0005480,Port Huron,4690,SW,E001,,,10/6/14,824049-12658,chromium,0.2,=,0.284,5,MI,48060
2087,6416,MI0005480,Port Huron,4690,SW,E001,,,12/16/14,836108-13090,vanadium,0.2,=,0.327,5,MI,48060
2088,6422,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,9/10/14,817493-12317,chromium-6,0.03,=,0.19,5,MI,48060
2089,6428,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,10/6/14,824047-12670,strontium,0.3,=,98.669,5,MI,48060
2090,6431,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,10/6/14,824047-12658,vanadium,0.2,=,0.441,5,MI,48060
2091,6432,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,10/6/14,824047-12658,chromium,0.2,=,0.26899999999999996,5,MI,48060
2092,6433,MI0005480,Port Huron,5604,SW,TP100,4690.0,E001,9/10/14,817493-12315,chlorate,20.0,=,269.301,5,MI,48060
2093,6442,MI0005520,Portage,6421,GW,TP202,4410.0,MR1,10/9/13,751790-10093,strontium,0.3,=,85.189,5,MI,49002
2094,6444,MI0005520,Portage,6422,GW,TP203,4410.0,MR1,4/15/13,714506-8930,strontium,0.3,=,88.789,5,MI,49002
2095,6453,MI0005520,Portage,6421,GW,TP202,4410.0,MR1,10/9/13,751790-10025,chlorate,20.0,=,106.34100000000001,5,MI,49002
2096,6456,MI0005520,Portage,6422,GW,TP203,4410.0,MR1,4/15/13,714506-8579,chlorate,20.0,=,92.595,5,MI,49002
2097,6474,MI0005520,Portage,6421,GW,TP202,4410.0,MR1,10/9/13,751790-10011,chromium-6,0.03,=,0.132,5,MI,49002
2098,6475,MI0005520,Portage,6421,GW,TP202,4410.0,MR1,10/9/13,751790-10093,vanadium,0.2,=,0.308,5,MI,49002
2099,6478,MI0005520,Portage,6422,GW,TP203,4410.0,MR1,10/9/13,751793-10025,chlorate,20.0,=,99.926,5,MI,49002
2100,6479,MI0005520,Portage,6422,GW,TP203,4410.0,MR1,10/9/13,751793-10093,strontium,0.3,=,91.56700000000001,5,MI,49002
2101,6485,MI0005520,Portage,6422,GW,TP203,4410.0,MR1,10/9/13,751793-10097,"1,4-dioxane",0.07,=,0.12711,5,MI,49002
2102,6486,MI0005520,Portage,6423,GW,TP204,4410.0,MR1,4/15/13,714491-8930,molybdenum,1.0,=,1.765,5,MI,49002
2103,6490,MI0005520,Portage,6423,GW,TP204,4410.0,MR1,4/15/13,714491-8930,strontium,0.3,=,117.726,5,MI,49002
2104,6494,MI0005520,Portage,6423,GW,TP204,4410.0,MR1,4/15/13,714491-8579,chlorate,20.0,=,189.40099999999998,5,MI,49002
2105,6517,MI0005520,Portage,6343,GW,TP201,4410.0,MR1,10/9/13,751807-10025,chlorate,20.0,=,66.33800000000001,5,MI,49002
2106,6525,MI0005520,Portage,6343,GW,TP201,4410.0,MR1,4/15/13,714500-8930,strontium,0.3,=,104.226,5,MI,49002
2107,6536,MI0005520,Portage,6423,GW,TP204,4410.0,MR1,4/15/13,714491-8578,"1,1-dichloroethane",0.03,=,0.075,5,MI,49002
2108,6542,MI0005520,Portage,4410,GW,MR1,,,4/16/13,715069-8635,chlorate,20.0,=,62.465,5,MI,49002
2109,6546,MI0005520,Portage,4410,GW,MR1,,,10/10/13,751997-10157,molybdenum,1.0,=,1.25,5,MI,49002
2110,6547,MI0005520,Portage,4410,GW,MR1,,,10/10/13,751997-10157,strontium,0.3,=,137.64,5,MI,49002
2111,6548,MI0005520,Portage,4410,GW,MR1,,,10/10/13,751997-10025,chlorate,20.0,=,236.27900000000002,5,MI,49002
2112,6551,MI0005520,Portage,6343,GW,TP201,4410.0,MR1,4/15/13,714500-8579,chlorate,20.0,=,27.153000000000002,5,MI,49002
2113,6553,MI0005520,Portage,4410,GW,MR1,,,4/16/13,715069-9089,strontium,0.3,=,130.161,5,MI,49002
2114,6557,MI0005520,Portage,6421,GW,TP202,4410.0,MR1,4/15/13,714508-8589,chromium-6,0.03,=,0.159,5,MI,49002
2115,6562,MI0005520,Portage,6421,GW,TP202,4410.0,MR1,4/15/13,714508-8930,vanadium,0.2,=,0.266,5,MI,49002
2116,6564,MI0005520,Portage,6421,GW,TP202,4410.0,MR1,4/15/13,714508-8579,chlorate,20.0,=,31.959,5,MI,49002
2117,6578,MI0005520,Portage,6343,GW,TP201,4410.0,MR1,10/9/13,751807-10093,strontium,0.3,=,107.698,5,MI,49002
2118,6583,MI0005520,Portage,6421,GW,TP202,4410.0,MR1,4/15/13,714508-8930,strontium,0.3,=,83.766,5,MI,49002
2119,6593,MI0005520,Portage,6535,GW,TP223,4410.0,MR1,4/16/13,715063-9089,strontium,0.3,=,159.305,5,MI,49002
2120,6598,MI0005520,Portage,6430,GW,TP211,4410.0,MR1,4/15/13,714519-8930,vanadium,0.2,=,0.307,5,MI,49002
2121,6606,MI0005520,Portage,6430,GW,TP211,4410.0,MR1,4/15/13,714519-8579,chlorate,20.0,=,54.35,5,MI,49002
2122,6615,MI0005520,Portage,6430,GW,TP211,4410.0,MR1,10/9/13,751700-9998,chlorate,20.0,=,129.22,5,MI,49002
2123,6620,MI0005520,Portage,6430,GW,TP211,4410.0,MR1,10/9/13,751700-10041,vanadium,0.2,=,0.301,5,MI,49002
2124,6630,MI0005520,Portage,6430,GW,TP211,4410.0,MR1,10/9/13,751700-10041,strontium,0.3,=,67.058,5,MI,49002
2125,6654,MI0005520,Portage,6430,GW,TP211,4410.0,MR1,4/15/13,714519-8930,strontium,0.3,=,69.82300000000001,5,MI,49002
2126,6661,MI0005520,Portage,6428,GW,TP209,4410.0,MR1,10/9/13,751708-10041,strontium,0.3,=,138.89700000000002,5,MI,49002
2127,6676,MI0005520,Portage,10218,GW,TP224,4410.0,MR1,4/16/13,715067-9089,strontium,0.3,=,193.03799999999998,5,MI,49002
2128,6690,MI0005520,Portage,10218,GW,TP224,4410.0,MR1,4/16/13,715067-8669,chlorate,20.0,=,4256.145,5,MI,49002
2129,6694,MI0005520,Portage,6423,GW,TP204,4410.0,MR1,4/15/13,714491-8578,HCFC-22,0.08,=,0.46299999999999997,5,MI,49002
2130,6695,MI0005520,Portage,10218,GW,TP224,4410.0,MR1,10/10/13,751995-10157,strontium,0.3,=,230.327,5,MI,49002
2131,6698,MI0005520,Portage,10218,GW,TP224,4410.0,MR1,10/10/13,751995-10025,chlorate,20.0,=,708.154,5,MI,49002
