,PWSID,PWSName,FacilityID,FacilityWaterType,SamplePointID,CollectionDate,SampleID,Contaminant,MRL,AnalyticalResultsSign,AnalyticalResultValue,Region,ZIPCODE
4345,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA5,,=,16.07,5,48604
4346,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA5,,=,16.07,5,48606
4347,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA6Br,,=,6.93,5,48601
4348,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA6Br,,=,6.93,5,48706
4349,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA6Br,,=,6.93,5,48609
4350,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA6Br,,=,6.93,5,48608
4351,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA6Br,,=,6.93,5,48607
4352,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA6Br,,=,6.93,5,48710
4353,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA6Br,,=,6.93,5,48605
4354,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA6Br,,=,6.93,5,48602
4355,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA6Br,,=,6.93,5,48603
4356,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA6Br,,=,6.93,5,48604
4357,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA6Br,,=,6.93,5,48606
4358,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA9,,=,22.53,5,48601
4359,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA9,,=,22.53,5,48706
4360,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA9,,=,22.53,5,48609
4361,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA9,,=,22.53,5,48608
4362,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA9,,=,22.53,5,48607
4363,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA9,,=,22.53,5,48710
4364,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA9,,=,22.53,5,48605
4365,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA9,,=,22.53,5,48602
4366,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA9,,=,22.53,5,48603
4367,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA9,,=,22.53,5,48604
4368,MI0005850,City of Saginaw,4675,SW,DBP4,4/11/2018,35385917004SEH1,HAA9,,=,22.53,5,48606
4369,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA5,,=,39.91,5,48601
4370,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA5,,=,39.91,5,48706
4371,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA5,,=,39.91,5,48609
4372,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA5,,=,39.91,5,48608
4373,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA5,,=,39.91,5,48607
4374,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA5,,=,39.91,5,48710
4375,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA5,,=,39.91,5,48605
4376,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA5,,=,39.91,5,48602
4377,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA5,,=,39.91,5,48603
4378,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA5,,=,39.91,5,48604
4379,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA5,,=,39.91,5,48606
4380,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA6Br,,=,8.92,5,48601
4381,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA6Br,,=,8.92,5,48706
4382,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA6Br,,=,8.92,5,48609
4383,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA6Br,,=,8.92,5,48608
4384,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA6Br,,=,8.92,5,48607
4385,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA6Br,,=,8.92,5,48710
4386,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA6Br,,=,8.92,5,48605
4387,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA6Br,,=,8.92,5,48602
4388,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA6Br,,=,8.92,5,48603
4389,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA6Br,,=,8.92,5,48604
4390,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA6Br,,=,8.92,5,48606
4391,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA9,,=,48.02,5,48601
4392,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA9,,=,48.02,5,48706
4393,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA9,,=,48.02,5,48609
4394,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA9,,=,48.02,5,48608
4395,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA9,,=,48.02,5,48607
4396,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA9,,=,48.02,5,48710
4397,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA9,,=,48.02,5,48605
4398,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA9,,=,48.02,5,48602
4399,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA9,,=,48.02,5,48603
4400,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA9,,=,48.02,5,48604
4401,MI0005850,City of Saginaw,4675,SW,DBP4,7/9/2018,35403367004SEH2,HAA9,,=,48.02,5,48606
4402,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA5,,=,30.86,5,48601
4403,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA5,,=,30.86,5,48706
4404,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA5,,=,30.86,5,48609
4405,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA5,,=,30.86,5,48608
4406,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA5,,=,30.86,5,48607
4407,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA5,,=,30.86,5,48710
4408,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA5,,=,30.86,5,48605
4409,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA5,,=,30.86,5,48602
4410,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA5,,=,30.86,5,48603
4411,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA5,,=,30.86,5,48604
4412,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA5,,=,30.86,5,48606
4413,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA6Br,,=,9.0,5,48601
4414,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA6Br,,=,9.0,5,48706
4415,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA6Br,,=,9.0,5,48609
4416,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA6Br,,=,9.0,5,48608
4417,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA6Br,,=,9.0,5,48607
4418,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA6Br,,=,9.0,5,48710
4419,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA6Br,,=,9.0,5,48605
4420,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA6Br,,=,9.0,5,48602
4421,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA6Br,,=,9.0,5,48603
4422,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA6Br,,=,9.0,5,48604
4423,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA6Br,,=,9.0,5,48606
4424,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA9,,=,39.2,5,48601
4425,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA9,,=,39.2,5,48706
4426,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA9,,=,39.2,5,48609
4427,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA9,,=,39.2,5,48608
4428,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA9,,=,39.2,5,48607
4429,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA9,,=,39.2,5,48710
4430,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA9,,=,39.2,5,48605
4431,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA9,,=,39.2,5,48602
4432,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA9,,=,39.2,5,48603
4433,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA9,,=,39.2,5,48604
4434,MI0005850,City of Saginaw,4675,SW,DBP4,10/9/2018,A8J2102-04,HAA9,,=,39.2,5,48606
4435,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA5,,=,13.0,5,48601
4436,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA5,,=,13.0,5,48706
4437,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA5,,=,13.0,5,48609
4438,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA5,,=,13.0,5,48608
4439,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA5,,=,13.0,5,48607
4440,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA5,,=,13.0,5,48710
4441,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA5,,=,13.0,5,48605
4442,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA5,,=,13.0,5,48602
4443,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA5,,=,13.0,5,48603
4444,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA5,,=,13.0,5,48604
4445,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA5,,=,13.0,5,48606
4446,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA6Br,,=,6.4,5,48601
4447,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA6Br,,=,6.4,5,48706
4448,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA6Br,,=,6.4,5,48609
4449,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA6Br,,=,6.4,5,48608
4450,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA6Br,,=,6.4,5,48607
4451,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA6Br,,=,6.4,5,48710
4452,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA6Br,,=,6.4,5,48605
4453,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA6Br,,=,6.4,5,48602
4454,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA6Br,,=,6.4,5,48603
4455,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA6Br,,=,6.4,5,48604
4456,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA6Br,,=,6.4,5,48606
4457,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA9,,=,18.9,5,48601
4458,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA9,,=,18.9,5,48706
4459,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA9,,=,18.9,5,48609
4460,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA9,,=,18.9,5,48608
4461,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA9,,=,18.9,5,48607
4462,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA9,,=,18.9,5,48710
4463,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA9,,=,18.9,5,48605
4464,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA9,,=,18.9,5,48602
4465,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA9,,=,18.9,5,48603
4466,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA9,,=,18.9,5,48604
4467,MI0005850,City of Saginaw,4675,SW,DBP4,1/14/2019,35442361004SEH4,HAA9,,=,18.9,5,48606
4468,MI0005860,Saginaw Charter Township,4849,SW,DBP1,9/10/2018,1079149,HAA5,,=,38.21,5,48603
4469,MI0005860,Saginaw Charter Township,4849,SW,DBP1,9/10/2018,1079149,HAA6Br,,=,5.072,5,48603
4470,MI0005860,Saginaw Charter Township,4849,SW,DBP1,9/10/2018,1079149,HAA9,,=,43.282,5,48603
4471,MI0005860,Saginaw Charter Township,4849,SW,DBP1,11/14/2018,1093286,HAA5,,=,22.484,5,48603
4472,MI0005860,Saginaw Charter Township,4849,SW,DBP1,11/14/2018,1093286,HAA6Br,,=,6.09,5,48603
4473,MI0005860,Saginaw Charter Township,4849,SW,DBP1,11/14/2018,1093286,HAA9,,=,28.225,5,48603
4474,MI0005860,Saginaw Charter Township,4849,SW,DBP1,2/13/2019,1105193,HAA5,,=,23.638,5,48603
4475,MI0005860,Saginaw Charter Township,4849,SW,DBP1,2/13/2019,1105193,HAA6Br,,=,8.288,5,48603
4476,MI0005860,Saginaw Charter Township,4849,SW,DBP1,2/13/2019,1105193,HAA9,,=,31.049,5,48603
4477,MI0005860,Saginaw Charter Township,4849,SW,DBP1,5/14/2019,1121172,HAA5,,=,49.028,5,48603
4478,MI0005860,Saginaw Charter Township,4849,SW,DBP1,5/14/2019,1121172,HAA6Br,,=,9.669,5,48603
4479,MI0005860,Saginaw Charter Township,4849,SW,DBP1,5/14/2019,1121172,HAA9,,=,57.92100000000001,5,48603
4480,MI0005860,Saginaw Charter Township,4849,SW,DBP2,9/10/2018,1079150,HAA5,,=,38.285,5,48603
4481,MI0005860,Saginaw Charter Township,4849,SW,DBP2,9/10/2018,1079150,HAA6Br,,=,10.116,5,48603
4482,MI0005860,Saginaw Charter Township,4849,SW,DBP2,9/10/2018,1079150,HAA9,,=,47.144,5,48603
4483,MI0005860,Saginaw Charter Township,4849,SW,DBP2,11/14/2018,1093287,HAA5,,=,24.438000000000002,5,48603
4484,MI0005860,Saginaw Charter Township,4849,SW,DBP2,11/14/2018,1093287,HAA6Br,,=,7.6579999999999995,5,48603
4485,MI0005860,Saginaw Charter Township,4849,SW,DBP2,11/14/2018,1093287,HAA9,,=,31.197,5,48603
4486,MI0005860,Saginaw Charter Township,4849,SW,DBP2,2/13/2019,1105194,HAA5,,=,19.732,5,48603
4487,MI0005860,Saginaw Charter Township,4849,SW,DBP2,2/13/2019,1105194,HAA6Br,,=,8.738,5,48603
4488,MI0005860,Saginaw Charter Township,4849,SW,DBP2,2/13/2019,1105194,HAA9,,=,27.535999999999998,5,48603
4489,MI0005860,Saginaw Charter Township,4849,SW,DBP2,5/14/2019,1121173,HAA5,,=,45.483000000000004,5,48603
4490,MI0005860,Saginaw Charter Township,4849,SW,DBP2,5/14/2019,1121173,HAA6Br,,=,10.32,5,48603
4491,MI0005860,Saginaw Charter Township,4849,SW,DBP2,5/14/2019,1121173,HAA9,,=,54.888000000000005,5,48603
4492,MI0006110,City of South Lyon,6300,GW,TP100,8/31/2018,B8I0110-01,manganese,0.4,=,0.69,5,48178
4493,MI0006110,City of South Lyon,6302,GW,DBP1,8/29/2018,B8H3874-03,HAA5,,=,11.4,5,48178
4494,MI0006110,City of South Lyon,6302,GW,DBP1,8/29/2018,B8H3874-03,HAA6Br,,=,13.6,5,48178
4495,MI0006110,City of South Lyon,6302,GW,DBP1,8/29/2018,B8H3874-03,HAA9,,=,22.6,5,48178
4496,MI0006110,City of South Lyon,6302,GW,DBP1,2/27/2019,B9C0026-03,HAA5,,=,11.7,5,48178
4497,MI0006110,City of South Lyon,6302,GW,DBP1,2/27/2019,B9C0026-03,HAA6Br,,=,15.8,5,48178
4498,MI0006110,City of South Lyon,6302,GW,DBP1,2/27/2019,B9C0026-03,HAA9,,=,25.1,5,48178
4499,MI0006110,City of South Lyon,6302,GW,DBP2,8/29/2018,B8H3874-04,HAA5,,=,7.4,5,48178
4500,MI0006110,City of South Lyon,6302,GW,DBP2,8/29/2018,B8H3874-04,HAA6Br,,=,11.2,5,48178
4501,MI0006110,City of South Lyon,6302,GW,DBP2,8/29/2018,B8H3874-04,HAA9,,=,17.4,5,48178
4502,MI0006110,City of South Lyon,6302,GW,DBP2,2/27/2019,B9C0026-04,HAA5,,=,8.09,5,48178
4503,MI0006110,City of South Lyon,6302,GW,DBP2,2/27/2019,B9C0026-04,HAA6Br,,=,9.89,5,48178
4504,MI0006110,City of South Lyon,6302,GW,DBP2,2/27/2019,B9C0026-04,HAA9,,=,17.49,5,48178
4505,MI0006110,City of South Lyon,6302,GW,DBP3,8/29/2018,B8H3874-05,HAA5,,=,7.5,5,48178
4506,MI0006110,City of South Lyon,6302,GW,DBP3,8/29/2018,B8H3874-05,HAA6Br,,=,11.4,5,48178
4507,MI0006110,City of South Lyon,6302,GW,DBP3,8/29/2018,B8H3874-05,HAA9,,=,16.8,5,48178
4508,MI0006110,City of South Lyon,6302,GW,DBP3,4/14/2019,B9D2302-01,HAA5,,=,7.92,5,48178
4509,MI0006110,City of South Lyon,6302,GW,DBP3,4/14/2019,B9D2302-01,HAA6Br,,=,10.02,5,48178
4510,MI0006110,City of South Lyon,6302,GW,DBP3,4/14/2019,B9D2302-01,HAA9,,=,15.92,5,48178
4511,MI0006110,City of South Lyon,6302,GW,DBP4,8/29/2018,B8H3874-06,HAA5,,=,8.8,5,48178
4512,MI0006110,City of South Lyon,6302,GW,DBP4,8/29/2018,B8H3874-06,HAA6Br,,=,12.6,5,48178
4513,MI0006110,City of South Lyon,6302,GW,DBP4,8/29/2018,B8H3874-06,HAA9,,=,19.1,5,48178
4514,MI0006110,City of South Lyon,6302,GW,DBP4,2/27/2019,B9C0026-06,HAA5,,=,9.4,5,48178
4515,MI0006110,City of South Lyon,6302,GW,DBP4,2/27/2019,B9C0026-06,HAA6Br,,=,12.6,5,48178
4516,MI0006110,City of South Lyon,6302,GW,DBP4,2/27/2019,B9C0026-06,HAA9,,=,19.9,5,48178
4517,MI0006170,Southgate,4948,SW,DBP1,7/26/2018,8074259-01A,HAA5,,=,10.18,5,48195
4518,MI0006170,Southgate,4948,SW,DBP1,7/26/2018,8074259-01A,HAA6Br,,=,9.32,5,48195
4519,MI0006170,Southgate,4948,SW,DBP1,7/26/2018,8074259-01A,HAA9,,=,18.29,5,48195
4520,MI0006170,Southgate,4948,SW,DBP1,11/27/2018,8114028-01A,HAA5,,=,7.57,5,48195
4521,MI0006170,Southgate,4948,SW,DBP1,11/27/2018,8114028-01A,HAA6Br,,=,6.87,5,48195
4522,MI0006170,Southgate,4948,SW,DBP1,11/27/2018,8114028-01A,HAA9,,=,13.96,5,48195
4523,MI0006170,Southgate,4948,SW,DBP1,12/18/2018,8123126-01A,HAA5,,=,6.79,5,48195
4524,MI0006170,Southgate,4948,SW,DBP1,12/18/2018,8123126-01A,HAA6Br,,=,6.09,5,48195
4525,MI0006170,Southgate,4948,SW,DBP1,12/18/2018,8123126-01A,HAA9,,=,12.32,5,48195
4526,MI0006170,Southgate,4948,SW,DBP1,3/19/2019,9033390-01A,HAA5,,=,9.8,5,48195
4527,MI0006170,Southgate,4948,SW,DBP1,3/19/2019,9033390-01A,HAA6Br,,=,6.14,5,48195
4528,MI0006170,Southgate,4948,SW,DBP1,3/19/2019,9033390-01A,HAA9,,=,15.55,5,48195
4529,MI0006170,Southgate,10966,SW,CC002,6/19/2018,8063317-01A,manganese,0.4,=,0.591,5,48195
4530,MI0006170,Southgate,10966,SW,CC002,9/24/2018,8090528-01A,manganese,0.4,=,0.54,5,48195
4531,MI0006170,Southgate,10966,SW,CC002,3/19/2019,9033389-01B,oxyfluorfen,0.05,=,0.10300000000000001,5,48195
4532,MI0006240,Springfield,20001,GW,EP1,5/7/2018,103937P,manganese,0.4,=,485.06,5,49037
4533,MI0006240,Springfield,20001,GW,EP1,11/13/2018,109242P,manganese,0.4,=,58.18600000000001,5,49037
4534,MI0006240,Springfield,30001,GW,DS1,5/7/2018,503938P,HAA5,,=,9.441,5,49037
4535,MI0006240,Springfield,30001,GW,DS1,5/7/2018,503938P,HAA6Br,,=,18.505,5,49037
4536,MI0006240,Springfield,30001,GW,DS1,5/7/2018,503938P,HAA9,,=,22.451999999999998,5,49037
4537,MI0006240,Springfield,30001,GW,DS1,11/13/2018,509243P,HAA5,,=,10.814,5,49037
4538,MI0006240,Springfield,30001,GW,DS1,11/13/2018,509243P,HAA6Br,,=,17.304000000000002,5,49037
4539,MI0006240,Springfield,30001,GW,DS1,11/13/2018,509243P,HAA9,,=,23.436999999999998,5,49037
4540,MI0006240,Springfield,30001,GW,DS2,5/7/2018,503939P,HAA5,,=,7.685,5,49037
4541,MI0006240,Springfield,30001,GW,DS2,5/7/2018,503939P,HAA6Br,,=,15.763,5,49037
4542,MI0006240,Springfield,30001,GW,DS2,5/7/2018,503939P,HAA9,,=,18.5,5,49037
4543,MI0006240,Springfield,30001,GW,DS2,11/13/2018,509244P,HAA5,,=,9.51,5,49037
4544,MI0006240,Springfield,30001,GW,DS2,11/13/2018,509244P,HAA6Br,,=,14.335999999999999,5,49037
4545,MI0006240,Springfield,30001,GW,DS2,11/13/2018,509244P,HAA9,,=,19.188,5,49037
4546,MI0006284,St. Clair Water & Sewer Authority,20001,SW,EP1,2/12/2019,110290P,manganese,0.4,=,1.048,5,48054
4547,MI0006284,St. Clair Water & Sewer Authority,20001,SW,EP1,5/7/2019,111845P,manganese,0.4,=,1.3019999999999998,5,48054
4548,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS1,2/12/2019,510292P,HAA5,,=,13.62,5,48054
4549,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS1,2/12/2019,510292P,HAA6Br,,=,6.4510000000000005,5,48054
4550,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS1,2/12/2019,510292P,HAA9,,=,20.070999999999998,5,48054
4551,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS1,6/10/2019,512966R,HAA5,,=,20.879,5,48054
4552,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS1,6/10/2019,512966R,HAA6Br,,=,6.377000000000001,5,48054
4553,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS1,6/10/2019,512966R,HAA9,,=,27.256,5,48054
4554,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS1,8/5/2019,513983P,HAA5,,=,8.47,5,48054
4555,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS1,8/5/2019,513983P,HAA6Br,,=,1.3359999999999999,5,48054
4556,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS1,8/5/2019,513983P,HAA9,,=,9.806000000000001,5,48054
4557,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS2,2/12/2019,510291P,HAA5,,=,42.827,5,48054
4558,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS2,2/12/2019,510291P,HAA6Br,,=,11.280999999999999,5,48054
4559,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS2,2/12/2019,510291P,HAA9,,=,53.406000000000006,5,48054
4560,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS2,6/10/2019,512965R,HAA5,,=,40.94,5,48054
4561,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS2,6/10/2019,512965R,HAA6Br,,=,10.283,5,48054
4562,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS2,6/10/2019,512965R,HAA9,,=,50.196000000000005,5,48054
4563,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS2,8/5/2019,513982P,HAA5,,=,38.605,5,48054
4564,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS2,8/5/2019,513982P,HAA6Br,,=,9.168,5,48054
4565,MI0006284,St. Clair Water & Sewer Authority,30001,SW,DS2,8/5/2019,513982P,HAA9,,=,46.643,5,48054
4566,MI0006385,City of Sterling Heights,4782,SW,DBP12,3/20/2018,Q1811202002,HAA5,,=,12.411,5,48313
4567,MI0006385,City of Sterling Heights,4782,SW,DBP12,3/20/2018,Q1811202002,HAA5,,=,12.411,5,48310
4568,MI0006385,City of Sterling Heights,4782,SW,DBP12,3/20/2018,Q1811202002,HAA5,,=,12.411,5,48314
4569,MI0006385,City of Sterling Heights,4782,SW,DBP12,3/20/2018,Q1811202002,HAA5,,=,12.411,5,48312
4570,MI0006385,City of Sterling Heights,4782,SW,DBP12,3/20/2018,Q1811202002,HAA6Br,,=,6.468999999999999,5,48313
4571,MI0006385,City of Sterling Heights,4782,SW,DBP12,3/20/2018,Q1811202002,HAA6Br,,=,6.468999999999999,5,48310
